Data set, Time, Acc_Raw_X, Acc_Raw_Y, Acc_Raw_Z, Gyr_Raw_X, Gyr_Raw_Y, Gyr_Raw_Z
210, 41990,  -8957, -3730, 14366,  123, 77, -4
211, 42126,  -8817, -3728, 14070,  154, 65, 57
212, 42261,  -8626, -3774, 13788,  178, 51, 109
213, 42397,  -8381, -3749, 13444,  187, 33, 147
214, 42532,  -8145, -3780, 13213,  182, 12, 173
215, 42668,  -7802, -3706, 13037,  162, -15, 193
216, 42803,  -7498, -3679, 12991,  123, -24, 199
217, 42939,  -7280, -3593, 12933,  74, -22, 188
218, 43074,  -7069, -3545, 13006,  21, -8, 159
219, 43210,  -6956, -3534, 13173,  -30, 12, 111
220, 43345,  -6891, -3541, 13405,  -74, 27, 56
221, 43480,  -6880, -3520, 13629,  -112, 33, 2
222, 43616,  -7024, -3584, 13916,  -139, 29, -51
223, 43751,  -7197, -3573, 14189,  -157, 25, -99
224, 43887,  -7357, -3539, 14498,  -163, 26, -138
225, 44022,  -7562, -3503, 14771,  -156, 38, -174
226, 44157,  -7775, -3461, 14984,  -136, 42, -197
227, 44293,  -8417, -3515, 15170,  -58, 48, -217
228, 44428,  -8713, -3566, 15192,  -13, 47, -207
229, 44564,  -8955, -3571, 15160,  33, 41, -185
230, 44699,  -9154, -3632, 15070,  76, 37, -151
231, 44834,  -9251, -3592, 14930,  121, 40, -107
232, 44970,  -9251, -3463, 14754,  163, 49, -52
233, 45105,  -9202, -3293, 14469,  198, 60, 3
234, 45241,  -9096, -3218, 14125,  223, 62, 63
235, 45376,  -8916, -3235, 13741,  237, 53, 112
236, 45512,  -8721, -3256, 13435,  237, 38, 146
237, 45647,  -8421, -3180, 13241,  219, 25, 164
238, 45783,  -8167, -3198, 13105,  191, 15, 169
239, 45918,  -7881, -3222, 12970,  157, 7, 166
240, 46053,  -7645, -3189, 12949,  114, 1, 166
241, 46189,  -7459, -3171, 13010,  72, -3, 156
242, 46324,  -7308, -3142, 13177,  35, -11, 134
243, 46460,  -7189, -3167, 13314,  3, -18, 102
244, 46595,  -7081, -3281, 13662,  -39, -16, 27
245, 46731,  -7114, -3334, 13862,  -42, -6, -8
246, 46866,  -7204, -3341, 13940,  -40, 5, -36
247, 47002,  -7324, -3399, 14042,  -35, 17, -62
248, 47137,  -7422, -3468, 14101,  -26, 28, -83
249, 47272,  -7561, -3483, 14260,  -16, 41, -98
250, 47408,  -7716, -3455, 14219,  -2, 55, -106
251, 47543,  -7909, -3411, 14201,  7, 63, -107
252, 47678,  -8025, -3421, 14222,  10, 58, -100
253, 47814,  -8118, -3472, 14176,  14, 56, -87
254, 47949,  -8199, -3502, 14241,  15, 51, -69
255, 48085,  -8237, -3511, 14203,  18, 49, -46
256, 48220,  -8247, -3410, 14120,  24, 47, -23
257, 48355,  -8223, -3372, 14135,  20, 40, -1
258, 48491,  -8112, -3388, 14134,  14, 43, 20
259, 48626,  -8049, -3372, 14112,  12, 50, 30
260, 48762,  -8028, -3372, 14031,  14, 61, 34
261, 48897,  -7882, -3389, 13897,  12, 70, 45
262, 49033,  -7861, -3431, 13838,  10, 77, 45
263, 49168,  -7788, -3429, 13775,  6, 83, 37
264, 49304,  -7756, -3466, 13736,  3, 89, 22
265, 49439,  -7757, -3493, 13716,  -3, 99, 3
266, 49574,  -7768, -3438, 13635,  -9, 106, -13
267, 49710,  -7861, -3447, 13637,  -12, 111, -22
268, 49845,  -7937, -3463, 13645,  -18, 107, -32
269, 49981,  -7995, -3495, 13649,  -21, 99, -36
270, 50116,  -8054, -3461, 13690,  -25, 92, -39
271, 50251,  -8167, -3476, 13702,  -29, 82, -44
272, 50387,  -8222, -3445, 13715,  -30, 75, -48
273, 50522,  -8308, -3396, 13743,  -26, 71, -42
274, 50658,  -8368, -3340, 13739,  -23, 71, -31
275, 50793,  -8408, -3322, 13717,  -18, 66, -17
276, 50928,  -8417, -3307, 13664,  -16, 60, -5
277, 51064,  -8375, -3314, 13600,  -20, 53, 3
278, 51199,  -8395, -3345, 13621,  -26, 43, 3
279, 51335,  -8377, -3394, 13639,  -45, 32, -1
280, 51470,  -8423, -3403, 13678,  -54, 29, 1
281, 51606,  -8409, -3453, 13703,  -59, 25, 10
282, 51741,  -8356, -3436, 13712,  -62, 20, 16
283, 51877,  -8321, -3466, 13802,  -62, 15, 24
284, 52012,  -8303, -3508, 13824,  -63, 11, 24
285, 52147,  -8310, -3506, 13853,  -63, 5, 19
286, 52283,  -8323, -3531, 13989,  -58, 2, 15
287, 52418,  -8293, -3503, 13990,  -56, 0, 13
288, 52554,  -8297, -3474, 14037,  -53, -4, 16
289, 52689,  -8290, -3541, 14094,  -47, -10, 19
290, 52825,  -8289, -3527, 14123,  -42, -8, 17
291, 52960,  -8297, -3463, 14082,  -30, -8, 14
292, 53096,  -8382, -3412, 14049,  -23, -11, 14
293, 53231,  -8419, -3418, 14099,  -17, -20, 15
294, 53367,  -8421, -3435, 14098,  -10, -27, 16
295, 53502,  -8432, -3472, 14080,  -3, -31, 17
296, 53638,  -8428, -3441, 14040,  14, -34, 26
297, 53773,  -8426, -3403, 13996,  27, -41, 41
298, 53909,  -8348, -3381, 13926,  36, -50, 57
299, 54044,  -8265, -3428, 13822,  44, -56, 73
300, 54180,  -8198, -3417, 13749,  48, -58, 84
301, 54315,  -8055, -3435, 13706,  47, -63, 88
302, 54450,  -7956, -3480, 13653,  41, -65, 87
303, 54586,  -7807, -3458, 13536,  37, -67, 93
304, 54721,  -7669, -3467, 13525,  28, -65, 98
305, 54857,  -7577, -3439, 13510,  14, -59, 96
306, 54992,  -7442, -3429, 13532,  -2, -51, 91
307, 55128,  -7339, -3428, 13515,  -12, -38, 82
308, 55263,  -7244, -3414, 13606,  -20, -27, 69
309, 55399,  -7241, -3427, 13617,  -36, -18, 47
310, 55534,  -7172, -3432, 13656,  -52, -7, 24
311, 55670,  -7173, -3409, 13802,  -64, 6, -5
312, 55805,  -7251, -3440, 13903,  -72, 22, -32
313, 55941,  -7384, -3408, 14026,  -71, 52, -67
314, 56076,  -7512, -3426, 14003,  -67, 60, -78
315, 56211,  -7685, -3393, 14018,  -61, 67, -88
316, 56347,  -7840, -3465, 14064,  -62, 62, -101
317, 56482,  -7908, -3594, 14153,  -77, 49, -115
318, 56618,  -8051, -3647, 14315,  -87, 47, -134
319, 56753,  -8304, -3625, 14426,  -87, 56, -151
320, 56888,  -8499, -3538, 14509,  -82, 66, -158
321, 57024,  -8649, -3423, 14525,  -64, 65, -143
322, 57159,  -8739, -3432, 14540,  -30, 56, -112
323, 57294,  -8777, -3444, 14502,  5, 49, -80
324, 57430,  -8848, -3488, 14299,  37, 41, -53
325, 57565,  -8834, -3489, 14098,  65, 26, -25
326, 57701,  -8751, -3451, 13807,  86, 9, 0
327, 57836,  -8653, -3476, 13662,  92, -13, 28
328, 57971,  -8467, -3495, 13585,  85, -23, 50
329, 58107,  -8312, -3483, 13486,  72, -26, 62
330, 58242,  -8157, -3402, 13314,  27, -15, 55
331, 58378,  -8054, -3387, 13418,  -7, -24, 46
332, 58513,  -7956, -3566, 13647,  -43, -29, 23
333, 58649,  -8022, -3646, 13863,  -68, -17, -15
334, 58784,  -8144, -3642, 14057,  -84, 4, -57
335, 58920,  -8296, -3605, 14208,  -90, 13, -87
336, 59055,  -8459, -3618, 14462,  -81, 8, -95
337, 59190,  -8527, -3739, 14644,  -58, -3, -87
338, 59326,  -8633, -3765, 14716,  -20, -5, -78
339, 59461,  -8813, -3718, 14623,  27, -13, -59
340, 59597,  -9001, -3687, 14494,  71, -36, -37
341, 59732,  -8998, -3714, 14369,  105, -73, -11
342, 59867,  -8933, -3758, 14279,  126, -105, 17
343, 60003,  -8883, -3837, 14233,  140, -120, 42
344, 60138,  -8823, -3840, 14169,  149, -122, 60
345, 60274,  -8817, -3760, 13962,  155, -117, 77
346, 60409,  -8683, -3651, 13936,  148, -127, 97
347, 60545,  -8377, -3667, 13931,  123, -147, 121
348, 60680,  -8283, -3689, 13946,  105, -149, 118
349, 60816,  -8212, -3612, 13976,  90, -154, 114
350, 60951,  -8137, -3535, 14073,  75, -155, 110
351, 61087,  -8022, -3525, 14237,  68, -159, 112
352, 61222,  -7867, -3469, 14420,  71, -161, 114
353, 61358,  -7798, -3433, 14479,  78, -154, 112
354, 61493,  -7731, -3284, 14481,  92, -140, 108
355, 61628,  -7627, -3085, 14388,  110, -130, 108
356, 61764,  -7490, -2935, 14190,  124, -128, 107
357, 61899,  -7395, -2931, 14127,  129, -127, 103
358, 62035,  -7297, -2957, 14013,  128, -127, 87
359, 62170,  -7307, -2906, 13823,  123, -121, 65
360, 62306,  -7347, -2803, 13699,  109, -108, 47
361, 62441,  -7236, -2662, 13514,  95, -96, 37
362, 62577,  -7336, -2857, 13713,  75, -70, 51
363, 62712,  -7278, -2653, 13400,  58, -64, 67
364, 62848,  -7385, -2780, 13505,  4, -31, 57
365, 62983,  -7327, -2745, 13494,  -22, -17, 37
366, 63119,  -7295, -2776, 13618,  -43, -5, 18
367, 63254,  -7134, -2730, 13649,  -61, 4, 7
368, 63390,  -7088, -2811, 13673,  -71, 17, 6
369, 63525,  -7050, -2872, 13764,  -81, 27, 5
370, 63660,  -7012, -3003, 13832,  -93, 33, -1
371, 63796,  -7048, -3120, 13916,  -101, 43, -16
372, 63931,  -7075, -3135, 13926,  -97, 51, -36
373, 64067,  -7097, -3055, 13949,  -84, 53, -51
374, 64202,  -7113, -2997, 13946,  -69, 51, -64
375, 64337,  -7080, -2937, 13843,  -52, 50, -70
376, 64473,  -7225, -2954, 13702,  -40, 49, -81
377, 64608,  -7242, -3080, 13559,  -34, 46, -98
378, 64744,  -7350, -3105, 13348,  -35, 49, -119
379, 64879,  -7489, -3104, 13192,  -47, 48, -135
380, 65014,  -7598, -3098, 13120,  -68, 42, -141
381, 65150,  -7655, -3179, 13149,  -101, 42, -134
382, 65285,  -7864, -3319, 13311,  -192, 54, -146
383, 65420,  -8077, -3342, 13446,  -233, 62, -164
384, 20,  -8256, -3305, 13695,  -258, 55, -177
385, 155,  -8333, -3201, 13883,  -275, 33, -179
386, 291,  -8461, -3082, 14082,  -290, 7, -175
387, 426,  -8634, -3287, 14386,  -288, -25, -184
388, 561,  -8669, -3073, 14208,  -267, -60, -207
389, 697,  -8879, -3182, 14160,  -260, -66, -212
390, 832,  -9051, -3715, 14332,  -234, -108, -207
391, 968,  -8964, -3812, 14274,  -186, -174, -191
392, 1103,  -9074, -3881, 14119,  -145, -206, -156
393, 1238,  -9326, -3879, 14016,  -116, -243, -109
394, 1374,  -9276, -3838, 13901,  -104, -297, -58
395, 1509,  -9138, -3789, 13975,  -86, -326, -5
396, 1644,  -8890, -3632, 13966,  -68, -337, 47
397, 1780,  -8681, -3521, 13738,  -59, -336, 96
398, 1915,  -8483, -3583, 13682,  -66, -344, 127
399, 2051,  -7922, -3721, 13896,  -108, -404, 128
400, 2186,  -7706, -3732, 14103,  -130, -430, 105
401, 2322,  -7573, -3782, 14265,  -151, -446, 71
402, 2457,  -7517, -3784, 14407,  -170, -463, 39
403, 2593,  -7568, -3627, 14655,  -167, -484, 13
404, 2728,  -7613, -3557, 14800,  -147, -515, 3
405, 2864,  -7464, -3501, 14861,  -117, -566, 7
406, 2999,  -7249, -3583, 14972,  -75, -611, 21
407, 3135,  -7173, -3822, 15060,  -11, -636, 46
408, 3270,  -7169, -3879, 14853,  62, -661, 69
409, 3405,  -7140, -3804, 14562,  120, -673, 92
410, 3541,  -7055, -3695, 14141,  158, -684, 118
411, 3676,  -6942, -3650, 13793,  164, -690, 147
412, 3812,  -6625, -3793, 13684,  147, -683, 167
413, 3947,  -6336, -3912, 13537,  124, -645, 170
414, 4083,  -6162, -3841, 13281,  95, -595, 162
415, 4218,  -5987, -3769, 13117,  54, -569, 152
416, 4354,  -5416, -3723, 13311,  -54, -555, 119
417, 4489,  -5194, -3756, 13493,  -101, -527, 85
418, 4625,  -5107, -3729, 13605,  -143, -488, 38
419, 4760,  -5026, -3744, 13832,  -183, -458, -11
420, 4896,  -4908, -3684, 14109,  -214, -439, -60
421, 5031,  -4824, -3770, 14427,  -230, -403, -107
422, 5166,  -4785, -3859, 14707,  -222, -352, -148
423, 5302,  -4756, -3941, 14871,  -200, -305, -180
424, 5437,  -4733, -3897, 14957,  -170, -256, -203
425, 5572,  -4654, -3869, 14981,  -141, -206, -227
426, 5708,  -4506, -3938, 14994,  -120, -149, -251
427, 5843,  -4836, -4089, 14917,  -103, -96, -260
428, 5979,  -4950, -3859, 14497,  -98, -67, -293
429, 6114,  -5127, -4165, 14613,  -112, -23, -346
430, 6249,  -4874, -4265, 14745,  -129, 13, -404
431, 6385,  -4970, -4320, 14787,  -152, 74, -447
432, 6520,  -5222, -4235, 14762,  -184, 116, -468
433, 6656,  -5468, -3983, 15065,  -277, 132, -495
434, 6791,  -5535, -4146, 15373,  -331, 133, -530
435, 6926,  -5670, -4171, 15712,  -355, 123, -590
436, 7062,  -6004, -4154, 15929,  -361, 133, -644
437, 7197,  -6294, -4357, 16132,  -348, 137, -666
438, 7332,  -6480, -4579, 16415,  -307, 126, -659
439, 7468,  -6642, -4796, 16628,  -254, 125, -633
440, 7603,  -6814, -5025, 16837,  -181, 151, -588
441, 7739,  -6880, -4802, 16726,  -86, 189, -525
442, 7874,  -7024, -4589, 16381,  -7, 241, -446
443, 8009,  -6766, -4520, 16103,  46, 288, -367
444, 8145,  -6719, -4499, 15881,  88, 357, -300
445, 8280,  -6519, -4526, 15679,  135, 426, -233
446, 8415,  -6349, -4415, 15124,  172, 496, -186
447, 8551,  -6348, -4394, 14754,  177, 557, -155
448, 8686,  -6171, -4331, 14519,  164, 583, -135
449, 8822,  -5965, -4364, 14387,  141, 609, -132
450, 8957,  -5812, -4340, 14227,  109, 635, -146
451, 9092,  -5823, -4524, 14370,  19, 673, -214
452, 9228,  -5992, -4825, 14703,  -23, 676, -254
453, 9363,  -6243, -5024, 15041,  -53, 670, -292
454, 9498,  -6485, -5097, 15476,  -66, 666, -322
455, 9634,  -6847, -5170, 15982,  -64, 665, -337
456, 9769,  -7073, -5172, 16320,  -45, 644, -340
457, 9905,  -7296, -5038, 16388,  -19, 608, -343
458, 10040,  -7695, -5402, 16730,  16, 566, -356
459, 10175,  -8018, -5525, 17038,  70, 515, -377
460, 10311,  -8475, -5464, 17006,  116, 473, -367
461, 10446,  -8765, -5813, 17088,  145, 438, -330
462, 10582,  -9002, -6103, 17380,  178, 396, -281
463, 10717,  -9122, -6117, 17656,  218, 354, -228
464, 10852,  -9344, -5907, 17701,  256, 333, -156
465, 10988,  -9525, -5771, 17848,  293, 319, -69
466, 11123,  -9246, -5074, 17594,  336, 309, 23
467, 11259,  -8869, -4916, 17304,  337, 343, 128
468, 11394,  -8986, -5944, 18163,  478, 204, 211
469, 11529,  -8821, -5789, 17904,  549, 238, 288
470, 11665,  -8889, -5521, 17696,  608, 312, 371
471, 11800,  -8242, -4951, 17400,  669, 328, 456
472, 11936,  -7988, -4619, 16912,  696, 367, 530
473, 12071,  -7890, -4520, 16699,  694, 384, 591
474, 12207,  -7661, -4433, 16455,  674, 385, 612
475, 12342,  -7745, -4574, 16305,  617, 403, 582
476, 12478,  -7823, -4593, 16506,  544, 403, 514
477, 12613,  -7822, -4473, 16878,  471, 410, 432
478, 12749,  -7944, -4383, 17262,  412, 434, 370
479, 12884,  -8310, -4376, 17752,  363, 459, 346
480, 13020,  -8511, -4157, 18043,  329, 480, 346
481, 13155,  -8669, -4357, 18758,  310, 511, 342
482, 13291,  -8771, -4120, 19059,  316, 526, 310
483, 13426,  -9310, -3927, 19243,  326, 548, 281
484, 13561,  -9724, -3958, 19614,  341, 544, 256
485, 13697,  -10281, -3901, 20010,  432, 557, 259
