"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.770225833E-1,4.237837372E0,-8.795858917E0,1.247805176E0,9.842937440E0
6.869795833E-1,4.291276245E0,-8.780890045E0,1.179098053E0,9.844254874E0
6.969365833E-1,4.342170410E0,-8.759035492E0,1.108444977E0,9.838892056E0
7.068935833E-1,4.369413757E0,-8.740324402E0,1.055006104E0,9.828432485E0
7.168505833E-1,4.383035431E0,-8.740324402E0,1.012644196E0,9.830041633E0
7.268075833E-1,4.377197571E0,-8.718170471E0,9.907896423E-1,9.805509627E0
7.367645833E-1,4.368515625E0,-8.679401093E0,9.951306152E-1,9.767610610E0
7.467225833E-1,4.364923096E0,-8.659492493E0,1.022224274E0,9.751118209E0
7.566795833E-1,4.377796326E0,-8.677754517E0,1.043629761E0,9.775361231E0
7.666365833E-1,4.421505432E0,-8.724906464E0,1.076561279E0,9.840360119E0
7.765935833E-1,4.457580414E0,-8.717721405E0,1.097517700E0,9.852575031E0
7.865505833E-1,4.480931854E0,-8.677305450E0,1.095571747E0,9.827240590E0
7.965075833E-1,4.502337341E0,-8.654852142E0,1.087488556E0,9.816320008E0
8.064645833E-1,4.520449677E0,-8.663683777E0,1.083147583E0,9.831942359E0
8.164225833E-1,4.545298004E0,-8.667575684E0,1.054107971E0,9.843665262E0
8.263795833E-1,4.553979950E0,-8.662486267E0,1.029708710E0,9.840614907E0
8.363365833E-1,4.561464386E0,-8.636141052E0,1.002615051E0,9.818101984E0
8.462935833E-1,4.556674347E0,-8.607849884E0,9.726773071E-1,9.787975372E0
8.562505833E-1,4.558320923E0,-8.589438171E0,9.466314697E-1,9.769997384E0
8.662075833E-1,4.559069366E0,-8.574469299E0,9.247769165E-1,9.755093521E0
8.761645833E-1,4.563110962E0,-8.591533813E0,9.252259827E-1,9.772025278E0
8.861225833E-1,4.554129639E0,-8.635991364E0,9.500743103E-1,9.809336613E0
8.960795833E-1,4.431983643E0,-8.709039459E0,9.945318604E-1,9.822369415E0
9.060365833E-1,4.238585815E0,-8.783135376E0,1.028511200E0,9.806472966E0
9.159935833E-1,4.137545929E0,-8.824748840E0,1.064735870E0,9.804546949E0
9.259505833E-1,4.083508301E0,-8.860075378E0,1.100361786E0,9.817676498E0
9.359075833E-1,4.045337677E0,-8.887169037E0,1.131646729E0,9.829911227E0
9.458655833E-1,4.027375031E0,-8.901988220E0,1.149759064E0,9.838042987E0
9.558225833E-1,3.988156586E0,-8.908125458E0,1.182391205E0,9.831487226E0
9.657795833E-1,3.974534912E0,-8.897048492E0,1.192869415E0,9.817195989E0
9.757365833E-1,3.941753082E0,-8.886719971E0,1.182241516E0,9.793309155E0
9.856935833E-1,3.941453705E0,-8.893455963E0,1.173409882E0,9.798239996E0
9.956505833E-1,3.952231293E0,-8.906329193E0,1.152453461E0,9.811777661E0
1.005607583E0,3.975732422E0,-8.885821838E0,1.111139374E0,9.797903283E0
1.015565583E0,4.108206940E0,-8.826096039E0,1.070274353E0,9.794019744E0
1.025522583E0,4.256698151E0,-8.762927399E0,1.043779449E0,9.797849319E0
1.035479583E0,4.322261810E0,-8.746012573E0,1.020128632E0,9.808942120E0
1.045436583E0,4.321663055E0,-8.764723663E0,9.836045837E-1,9.821640924E0
1.055393583E0,4.303401031E0,-8.775052185E0,9.834548950E-1,9.822829777E0
1.065350583E0,4.327650604E0,-8.753497009E0,9.948312378E-1,9.815393973E0
1.075308583E0,4.369862823E0,-8.725056152E0,1.038091278E0,9.813253256E0
1.085265583E0,4.405189362E0,-8.705596619E0,1.103954315E0,9.818952130E0
1.095222583E0,4.433181152E0,-8.688681793E0,1.149010620E0,9.821736702E0
1.105179583E0,4.456382904E0,-8.686586151E0,1.176104279E0,9.833582705E0
1.115136583E0,4.469256134E0,-8.680448914E0,1.185085602E0,9.835083712E0
1.125093583E0,4.457430725E0,-8.678353271E0,1.162632294E0,9.825182849E0
1.135050583E0,4.447401581E0,-8.683891754E0,1.106499023E0,9.819047658E0
1.145008583E0,4.429888000E0,-8.725205841E0,1.062490540E0,9.842865986E0
1.154965458E0,4.425547028E0,-8.725505219E0,1.007704468E0,9.835414384E0
1.164922458E0,4.446503448E0,-8.730594635E0,9.707313538E-1,9.845658686E0
1.174879458E0,4.450844421E0,-8.737031250E0,9.475296021E-1,9.851068139E0
1.184836458E0,4.446503448E0,-8.731792145E0,9.336085510E-1,9.843130188E0
1.194793458E0,4.434528351E0,-8.727151794E0,9.360035706E-1,9.833835611E0
1.204751458E0,4.379742279E0,-8.711733856E0,9.325607300E-1,9.795208968E0
1.214708458E0,4.350403290E0,-8.705746307E0,9.493258667E-1,9.778407189E0
1.224665458E0,4.351451111E0,-8.699459381E0,9.746232605E-1,9.775766507E0
1.234622458E0,4.335284729E0,-8.712033234E0,9.803114319E-1,9.780349035E0
1.244579458E0,4.342769165E0,-8.742120667E0,9.801617432E-1,9.810455382E0
1.254536458E0,4.342619476E0,-8.779991913E0,9.865983582E-1,9.844794474E0
1.264493458E0,4.322561188E0,-8.784482574E0,9.624984741E-1,9.837584695E0
1.274451458E0,4.299359436E0,-8.760233002E0,9.331594849E-1,9.802905714E0
1.284408458E0,4.245321808E0,-8.763526154E0,9.189390564E-1,9.780930267E0
1.294365458E0,4.213887177E0,-8.797355804E0,9.045689392E-1,9.796354386E0
1.304322458E0,4.212539978E0,-8.803193665E0,9.352551270E-1,9.803897894E0
1.314279458E0,4.237837372E0,-8.790470123E0,9.666897583E-1,9.806432566E0
1.324236458E0,4.242477722E0,-8.794362030E0,9.891430664E-1,9.814164495E0
1.334194458E0,4.258943481E0,-8.798104248E0,9.894424438E-1,9.824674768E0
1.344151458E0,4.272415466E0,-8.779393158E0,9.750723267E-1,9.812341422E0
1.354108458E0,4.281396790E0,-8.771759033E0,9.642947388E-1,9.808362725E0
1.364065458E0,4.324956207E0,-8.771010590E0,9.298663330E-1,9.823468041E0
1.374022458E0,4.398603058E0,-8.789721680E0,9.012757874E-1,9.870117229E0
1.383979458E0,4.486919403E0,-8.879235535E0,8.461903381E-1,9.984453290E0
1.393936458E0,4.576433258E0,-8.966953125E0,8.053253174E-1,1.009943259E1
1.403894458E0,4.662204895E0,-9.005123749E0,8.002359009E-1,1.017196076E1
1.413851458E0,4.686005402E0,-8.955726471E0,8.381071472E-1,1.014229298E1
1.423808458E0,4.556075592E0,-8.747958527E0,8.910969543E-1,9.903466916E0
1.433765458E0,4.350852356E0,-8.556356964E0,9.419911194E-1,9.645128718E0
1.443722458E0,4.135150909E0,-8.518934784E0,9.142987061E-1,9.513551651E0
1.453679458E0,4.039948883E0,-8.657995605E0,8.804690552E-1,9.594649584E0
1.463636458E0,4.051923981E0,-8.828940125E0,8.508306885E-1,9.751522165E0
1.473594458E0,4.064198456E0,-8.897198181E0,8.289761353E-1,9.816569971E0
1.483551458E0,4.080364838E0,-8.909921722E0,8.208929443E-1,9.834121594E0
1.493508458E0,4.054169312E0,-8.887917480E0,8.084687805E-1,9.802295023E0
1.503465458E0,4.019740906E0,-8.850495300E0,7.923023987E-1,9.752811241E0
1.513422458E0,3.988306274E0,-8.804241486E0,8.181985474E-1,9.700036285E0
1.523379458E0,3.949985962E0,-8.775351563E0,8.285270691E-1,9.658966883E0
1.533337458E0,3.928730164E0,-8.782237244E0,8.403524780E-1,9.657577542E0
1.543294458E0,3.957919464E0,-8.814120941E0,8.210426331E-1,9.696801816E0
1.553251458E0,3.970792694E0,-8.849148102E0,8.077203369E-1,9.732781149E0
1.563208458E0,4.005370789E0,-8.899593201E0,7.945477295E-1,9.791683225E0
1.573165458E0,3.994742889E0,-8.945547638E0,7.869136047E-1,9.828531239E0
1.583122458E0,4.023183746E0,-8.983867950E0,7.777825928E-1,9.874251190E0
1.593079458E0,4.105961609E0,-8.960366821E0,7.920030212E-1,9.888091984E0
1.603037458E0,4.272565155E0,-8.830586700E0,8.129594421E-1,9.843524650E0
1.612994458E0,4.366419983E0,-8.778495026E0,8.090675354E-1,9.837793892E0
1.622951458E0,4.418511658E0,-8.805438995E0,7.876620483E-1,9.883289567E0
1.632908458E0,4.454287262E0,-8.807834015E0,7.680528259E-1,9.899925262E0
1.642865458E0,4.462220764E0,-8.788374481E0,7.450007629E-1,9.884430500E0
1.652822458E0,4.443659363E0,-8.766070862E0,7.146139526E-1,9.853972802E0
1.662780458E0,4.412224731E0,-8.738977203E0,6.962022400E-1,9.814384708E0
1.672737458E0,4.387376404E0,-8.713679810E0,6.661148071E-1,9.778598901E0
1.682694458E0,4.372706909E0,-8.706794128E0,6.447093201E-1,9.764449796E0
1.692651458E0,4.392016754E0,-8.737929382E0,6.381230164E-1,9.800429687E0
1.702608458E0,4.393363953E0,-8.793314209E0,6.387217712E-1,9.850481567E0
1.712565458E0,4.338877258E0,-8.762777710E0,6.589297485E-1,9.800322315E0
1.722522458E0,4.312082977E0,-8.737929382E0,6.965016174E-1,9.768857866E0
1.732480458E0,4.334985352E0,-8.759933624E0,6.953041077E-1,9.798570452E0
1.742437458E0,4.383035431E0,-8.756640472E0,6.728507996E-1,9.815420528E0
1.752394458E0,4.393813019E0,-8.737779694E0,6.617738342E-1,9.802669607E0
1.762351458E0,4.397255859E0,-8.711883545E0,6.454577637E-1,9.780050599E0
1.772308458E0,4.408931580E0,-8.705895996E0,6.435118103E-1,9.779847147E0
1.782265458E0,4.416715393E0,-8.708889771E0,6.328839111E-1,9.785329731E0
1.792223458E0,4.438869324E0,-8.713679810E0,6.207591248E-1,9.798832511E0
1.802180458E0,4.474944305E0,-8.710386658E0,6.159690857E-1,9.812001844E0
1.812137458E0,4.485123138E0,-8.692723389E0,5.971083069E-1,9.799811621E0
1.822094458E0,4.486919403E0,-8.688232727E0,5.917195129E-1,9.796324088E0
1.832051458E0,4.487218781E0,-8.675060120E0,6.001020813E-1,9.785291154E0
1.842008458E0,4.477638702E0,-8.642727356E0,5.939648438E-1,9.751860270E0
1.851965458E0,4.489913177E0,-8.648714905E0,6.054908752E-1,9.763514175E0
1.861923458E0,4.514013062E0,-8.695866852E0,6.218069458E-1,9.817385502E0
1.871880458E0,4.545148315E0,-8.763226776E0,6.333329773E-1,9.892099241E0
1.881837458E0,4.540657654E0,-8.793763275E0,6.454577637E-1,9.917885873E0
1.891794458E0,4.536765747E0,-8.805738373E0,6.783892822E-1,9.928921581E0
1.901751458E0,4.521946564E0,-8.792565765E0,7.057823181E-1,9.912383273E0
1.911708458E0,4.496200104E0,-8.774603119E0,7.310797119E-1,9.886554142E0
1.921666458E0,4.424349518E0,-8.781638489E0,7.327262878E-1,9.860473164E0
1.931623458E0,4.347559204E0,-8.792116699E0,7.379653931E-1,9.836014437E0
1.941580458E0,4.282145233E0,-8.798403625E0,7.249424744E-1,9.811942506E0
1.951537458E0,4.252806244E0,-8.822952576E0,7.240443420E-1,9.821155396E0
1.961494458E0,4.253704376E0,-8.834927673E0,7.232958984E-1,9.832248210E0
1.971451458E0,4.290228424E0,-8.830437012E0,7.370672607E-1,9.845097556E0
1.981408458E0,4.318519592E0,-8.780440979E0,7.280859375E-1,9.812026518E0
1.991366458E0,4.334236908E0,-8.726403351E0,7.270381165E-1,9.770583884E0
2.001323458E0,4.333039398E0,-8.712182922E0,7.105723572E-1,9.756140363E0
2.011280458E0,4.329895935E0,-8.740324402E0,6.821315002E-1,9.777861363E0
2.021237458E0,4.321812744E0,-8.774004364E0,6.566844177E-1,9.802675778E0
2.031194458E0,4.312831421E0,-8.785680084E0,6.412664795E-1,9.808155387E0
2.041151458E0,4.299658813E0,-8.764573975E0,6.426136780E-1,9.783546147E0
2.051109458E0,4.300407257E0,-8.722511444E0,6.433621216E-1,9.746262016E0
2.061066458E0,4.327051849E0,-8.695866852E0,6.423143005E-1,9.734168977E0
2.071023458E0,4.349954224E0,-8.699908447E0,6.262976074E-1,9.746935797E0
2.080980458E0,4.381089478E0,-8.718769226E0,6.210585022E-1,9.777351149E0
2.090937458E0,4.415667572E0,-8.756939850E0,6.366261292E-1,9.827889319E0
2.100894458E0,4.428989868E0,-8.763975220E0,6.390211487E-1,9.840302888E0
2.110852458E0,4.448000336E0,-8.746012573E0,6.354286194E-1,9.832660497E0
2.120809458E0,4.450994110E0,-8.733887787E0,6.346801758E-1,9.823184991E0
2.130766458E0,4.478237457E0,-8.734935608E0,6.378236389E-1,9.836693031E0
2.140723458E0,4.493356018E0,-8.730145569E0,6.503974915E-1,9.840157867E0
2.150680458E0,4.480782166E0,-8.722810822E0,6.557862854E-1,9.828270097E0
2.160637833E0,4.479135590E0,-8.716673584E0,6.798861694E-1,9.823711071E0
2.170594833E0,4.476441193E0,-8.704848175E0,6.896159363E-1,9.812669241E0
2.180552833E0,4.469405823E0,-8.698411560E0,6.933581543E-1,9.804014362E0
2.190509833E0,4.485572205E0,-8.679401093E0,6.860234070E-1,9.794028254E0
2.200466833E0,4.489164734E0,-8.697812805E0,6.869215393E-1,9.812054260E0
2.210423833E0,4.496649170E0,-8.711434479E0,6.758445740E-1,9.826785350E0
2.220380833E0,4.520749054E0,-8.734785919E0,6.730004883E-1,9.858325756E0
2.230337833E0,4.527485046E0,-8.735983429E0,6.824308777E-1,9.863125226E0
2.240295833E0,4.522695007E0,-8.716523895E0,6.715036011E-1,9.842940416E0
2.250252833E0,4.516707458E0,-8.694369965E0,6.812333679E-1,9.821241991E0
2.260209833E0,4.528682556E0,-8.702902222E0,6.830296326E-1,9.834429432E0
2.270166833E0,4.518803101E0,-8.714278564E0,6.846762085E-1,9.840071843E0
2.280123833E0,4.538562012E0,-8.731941833E0,6.999444580E-1,9.865864157E0
2.290080833E0,4.547094269E0,-8.754095764E0,7.003935242E-1,9.889429206E0
2.300037833E0,4.546345825E0,-8.755592651E0,7.087760925E-1,9.891007360E0
2.309995833E0,4.543801117E0,-8.759035492E0,7.414082336E-1,9.895277536E0
2.319952833E0,4.542902985E0,-8.752598877E0,7.602690125E-1,9.890599759E0
2.329909833E0,4.529131622E0,-8.759783936E0,7.825726318E-1,9.892384332E0
2.339866833E0,4.489913177E0,-8.812324677E0,7.869136047E-1,9.921472651E0
2.349823833E0,4.386627960E0,-8.875044250E0,7.587721252E-1,9.928980333E0
2.359780833E0,4.298311615E0,-8.905730438E0,7.423063660E-1,9.916578852E0
2.369737833E0,4.240082703E0,-8.878337402E0,7.506889343E-1,9.867457131E0
2.379695833E0,4.194427643E0,-8.835376740E0,7.442523193E-1,9.808721471E0
2.389652833E0,4.178860016E0,-8.825646973E0,7.378157043E-1,9.792818161E0
2.399609833E0,4.179608459E0,-8.843908997E0,7.188052368E-1,9.808187100E0
2.409566833E0,4.161196747E0,-8.867709503E0,7.054829407E-1,9.820872486E0
2.419523833E0,4.135150909E0,-8.848699036E0,6.944059753E-1,9.791891918E0
2.429480833E0,4.117337952E0,-8.804840240E0,6.863227844E-1,9.744163506E0
2.439438833E0,4.102369080E0,-8.776399384E0,6.803352356E-1,9.711718398E0
2.449395833E0,4.073179779E0,-8.766519928E0,6.704557800E-1,9.689797527E0
2.459352833E0,4.065994720E0,-8.779093781E0,6.460565186E-1,9.696503994E0
2.469309833E0,4.080963593E0,-8.809181213E0,6.249504089E-1,9.728643303E0
2.479266833E0,4.078867950E0,-8.829239502E0,6.114784241E-1,9.745077722E0
2.489223833E0,4.094285889E0,-8.844507751E0,5.870791626E-1,9.763869942E0
2.499181833E0,4.107608185E0,-8.871451721E0,5.875282288E-1,9.793890446E0
2.509138833E0,4.122577057E0,-8.917705536E0,5.881269836E-1,9.842103787E0
2.519095833E0,4.130360870E0,-8.931177521E0,5.903723145E-1,9.857705225E0
2.529052833E0,4.114793243E0,-8.924591217E0,5.813909912E-1,9.844687263E0
2.539009833E0,4.071084137E0,-8.883277130E0,5.944139099E-1,9.789773568E0
2.548966833E0,4.023632812E0,-8.825347595E0,6.165678406E-1,9.718875300E0
2.558923833E0,4.016597443E0,-8.790619812E0,6.366261292E-1,9.685728910E0
2.568881833E0,4.014950867E0,-8.794362030E0,6.397695923E-1,9.688650015E0
2.578838833E0,4.057761841E0,-8.828041992E0,6.584806824E-1,9.738241801E0
2.588795833E0,4.163741455E0,-8.827143860E0,6.962022400E-1,9.784677265E0
2.598752833E0,4.249962158E0,-8.805289307E0,7.297325134E-1,9.804478959E0
2.608709833E0,4.313280487E0,-8.790919189E0,7.328759766E-1,9.819458027E0
2.618666833E0,4.358486481E0,-8.766519928E0,7.339237976E-1,9.817684054E0
2.628624833E0,4.376449127E0,-8.717721405E0,7.355703735E-1,9.782281801E0
2.638581833E0,4.404141541E0,-8.683143311E0,7.336244202E-1,9.763792565E0
2.648538833E0,4.424199829E0,-8.690478058E0,7.297325134E-1,9.779082909E0
2.658495833E0,4.444856873E0,-8.699609070E0,7.285350037E-1,9.796464354E0
2.668452833E0,4.439019012E0,-8.694519653E0,7.289840698E-1,9.789329884E0
2.678409833E0,4.465064850E0,-8.715625763E0,7.240443420E-1,9.819530374E0
2.688367833E0,4.486170959E0,-8.732091522E0,7.406597900E-1,9.844984975E0
2.698324833E0,4.495900726E0,-8.729397125E0,7.493417358E-1,9.847690620E0
2.708281833E0,4.494703217E0,-8.707692261E0,7.592211914E-1,9.828666152E0
2.718238833E0,4.511318665E0,-8.701555023E0,7.619155884E-1,9.831051382E0
2.728195833E0,4.528682556E0,-8.727600861E0,7.604187012E-1,9.861958177E0
2.738152833E0,4.533322906E0,-8.734336853E0,7.506889343E-1,9.869305483E0
2.748109833E0,4.533472595E0,-8.736432495E0,7.325765991E-1,9.869868033E0
2.758067833E0,4.541106720E0,-8.733139343E0,7.358697510E-1,9.870708046E0
2.768024833E0,4.534370728E0,-8.727600861E0,7.366181946E-1,9.862765385E0
2.777981833E0,4.529730377E0,-8.700806580E0,7.213499451E-1,9.835793723E0
2.787938833E0,4.537065125E0,-8.670120392E0,7.291337585E-1,9.812623685E0
2.797895833E0,4.527784424E0,-8.655899963E0,7.253915405E-1,9.795490230E0
2.807852833E0,4.527335358E0,-8.647367706E0,7.180567932E-1,9.787202831E0
2.817810833E0,4.547842712E0,-8.674311676E0,7.244934082E-1,9.820969763E0
2.827767833E0,4.570595398E0,-8.716523895E0,7.223977661E-1,9.868636666E0
2.837724833E0,4.574038239E0,-8.723110199E0,7.123686218E-1,9.875320066E0
2.847681833E0,4.566104736E0,-8.719068604E0,7.090754700E-1,9.867839571E0
2.857638833E0,4.566703491E0,-8.718020782E0,7.186555481E-1,9.867883914E0
2.867595833E0,4.550387421E0,-8.698112183E0,7.243437195E-1,9.843162858E0
2.877552833E0,4.542603607E0,-8.703500977E0,7.318281555E-1,9.844884419E0
2.887510833E0,4.476441193E0,-8.718769226E0,7.243437195E-1,9.827519341E0
2.897467833E0,4.362677765E0,-8.749455414E0,7.131170654E-1,9.802778344E0
2.907424833E0,4.284839630E0,-8.775201874E0,7.012916565E-1,9.790598989E0
2.917381833E0,4.242477722E0,-8.778195648E0,7.113208008E-1,9.775546703E0
2.927338833E0,4.215084686E0,-8.801098022E0,7.209008789E-1,9.784986632E0
2.937295833E0,4.221521301E0,-8.847351837E0,7.134164429E-1,9.828826972E0
2.947253833E0,4.233197021E0,-8.848848724E0,7.084767151E-1,9.834837061E0
2.957210833E0,4.230802002E0,-8.820407867E0,7.146139526E-1,9.808667271E0
2.967167833E0,4.226760406E0,-8.794811096E0,7.165599060E-1,9.784051505E0
2.977124833E0,4.231101379E0,-8.799002380E0,7.060816956E-1,9.788933197E0
2.987081833E0,4.227808228E0,-8.818611603E0,7.095245361E-1,9.805391276E0
2.997038833E0,4.218677216E0,-8.804241486E0,6.988966370E-1,9.787765940E0
3.006996833E0,4.205354919E0,-8.800349579E0,6.930587769E-1,9.778112966E0
3.016953833E0,4.201313324E0,-8.822952576E0,7.113208008E-1,9.798035675E0
3.026910833E0,4.207001495E0,-8.839867401E0,7.219487000E-1,9.816482424E0
3.036867833E0,4.193978577E0,-8.849746857E0,7.273374939E-1,9.820208529E0
3.046824833E0,4.200415192E0,-8.867709503E0,7.485932922E-1,9.840739379E0
3.056781833E0,4.184847565E0,-8.854237518E0,7.506889343E-1,9.822118155E0
3.066738833E0,4.167783051E0,-8.828191681E0,7.515870667E-1,9.791438456E0
3.076696833E0,4.155508575E0,-8.826545105E0,7.427554321E-1,9.784060284E0
3.086653833E0,4.141737213E0,-8.818761292E0,7.331753540E-1,9.770469997E0
3.096610833E0,4.090992737E0,-8.811426544E0,7.312294006E-1,9.742286988E0
3.106567833E0,4.060755615E0,-8.854686584E0,7.315287781E-1,9.768845634E0
3.116524833E0,4.071383514E0,-8.939560089E0,7.315287781E-1,9.850230082E0
3.126481833E0,4.101171570E0,-9.018895111E0,7.485932922E-1,9.935817490E0
3.136439833E0,4.108206940E0,-9.060807953E0,7.771838379E-1,9.978958850E0
3.146396833E0,4.090693359E0,-9.017398224E0,8.054750061E-1,9.934587705E0
3.156353708E0,4.147874451E0,-8.875044250E0,8.502319336E-1,9.833319239E0
3.166310708E0,4.290677490E0,-8.754544830E0,9.074130249E-1,9.791596750E0
3.176267708E0,4.346062317E0,-8.703950043E0,9.240284729E-1,9.772452744E0
3.186224708E0,4.389172668E0,-8.678952026E0,9.463320923E-1,9.771621637E0
3.196181708E0,4.411476288E0,-8.657097473E0,9.611512756E-1,9.763722214E0
3.206139708E0,4.427193604E0,-8.641829224E0,9.484277344E-1,9.756063279E0
3.216096708E0,4.458777924E0,-8.643176422E0,9.024732971E-1,9.767274814E0
3.226053708E0,4.486470337E0,-8.679999847E0,8.605604553E-1,9.808739865E0
3.236010708E0,4.502487030E0,-8.725355530E0,8.202941895E-1,9.852771241E0
3.245967708E0,4.541555786E0,-8.781039734E0,7.809260559E-1,9.916765262E0
3.255924708E0,4.536466370E0,-8.820856934E0,7.400610352E-1,9.946594116E0
3.265882708E0,4.518204346E0,-8.822802887E0,6.976991272E-1,9.936941449E0
