"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.580773333E-1,-4.252806244E0,-8.636739807E0,9.210346985E-1,9.670984457E0
3.680343333E-1,-4.269421692E0,-8.648415527E0,9.446855164E-1,9.691000126E0
3.779913333E-1,-4.253704376E0,-8.699609070E0,9.430389404E-1,9.729672211E0
3.879493333E-1,-4.259242859E0,-8.790170746E0,9.401948547E-1,9.812859819E0
3.979063333E-1,-4.254303131E0,-8.838370514E0,9.092092896E-1,9.851017714E0
4.078633333E-1,-4.198319550E0,-8.833730164E0,9.101074219E-1,9.822879983E0
4.178203333E-1,-4.126468964E0,-8.797206116E0,9.220825195E-1,9.760574662E0
4.277783333E-1,-4.066892853E0,-8.748257904E0,9.057664490E-1,9.689790849E0
4.377353333E-1,-4.037404175E0,-8.688681793E0,8.755293274E-1,9.620830285E0
4.476923333E-1,-4.098177795E0,-8.709338837E0,8.421487427E-1,9.662135308E0
4.576493333E-1,-4.210444336E0,-8.825646973E0,8.129594421E-1,9.812277465E0
4.676073333E-1,-4.274660797E0,-8.948990479E0,8.165519714E-1,9.951075954E0
4.775643333E-1,-4.326153717E0,-9.023834839E0,8.440946960E-1,1.004279329E1
4.875213333E-1,-4.276457062E0,-8.905281372E0,8.909472656E-1,9.918967101E0
4.974783333E-1,-4.146078186E0,-8.724008331E0,9.330097961E-1,9.704060643E0
5.074353333E-1,-4.174668732E0,-8.634045410E0,9.897418213E-1,9.641275229E0
5.173933333E-1,-4.295317841E0,-8.621770935E0,1.036893768E0,9.688128720E0
5.273503333E-1,-4.352947998E0,-8.732690277E0,1.055604858E0,9.814394396E0
5.373073333E-1,-4.374802551E0,-8.781488800E0,1.093775482E0,9.871665904E0
5.472643333E-1,-4.300706635E0,-8.809181213E0,1.116528168E0,9.866325879E0
5.572223333E-1,-4.193679199E0,-8.849746857E0,1.085243225E0,9.853056252E0
5.671793333E-1,-4.119283905E0,-8.853788452E0,1.014739838E0,9.817727170E0
5.771363333E-1,-4.095483398E0,-8.868757324E0,9.243278503E-1,9.812350520E0
5.870933333E-1,-4.086502075E0,-8.875044250E0,8.743318176E-1,9.809707732E0
5.970513333E-1,-4.071682892E0,-8.892108765E0,8.753796387E-1,9.819088011E0
6.070083333E-1,-4.058809662E0,-8.887468414E0,9.080117798E-1,9.812518335E0
6.169653333E-1,-4.040098572E0,-8.855285339E0,9.532177734E-1,9.779933488E0
6.269223333E-1,-4.045487366E0,-8.840166779E0,9.723779297E-1,9.770365169E0
6.368793333E-1,-4.073179779E0,-8.856632538E0,9.578581238E-1,9.795316514E0
6.468373333E-1,-4.107308807E0,-8.816066895E0,9.237290955E-1,9.769662050E0
6.567943333E-1,-4.159250793E0,-8.761879578E0,8.683442688E-1,9.737757579E0
6.667513333E-1,-4.225263519E0,-8.705147552E0,7.994874573E-1,9.709357647E0
6.767083333E-1,-4.305796051E0,-8.675658875E0,7.487429810E-1,9.714296299E0
6.866663333E-1,-4.376449127E0,-8.699309692E0,6.914122009E-1,9.762650609E0
6.966233333E-1,-4.424199829E0,-8.707991638E0,6.453080750E-1,9.788722338E0
7.065803333E-1,-4.428690491E0,-8.686286774E0,6.251000977E-1,9.770139585E0
7.165373333E-1,-4.444557495E0,-8.678053894E0,6.255491638E-1,9.770057445E0
7.264953333E-1,-4.434378662E0,-8.664282532E0,6.309379578E-1,9.753542362E0
7.364523333E-1,-4.398303680E0,-8.626411285E0,6.457571411E-1,9.704486036E0
7.464093333E-1,-4.372856598E0,-8.673862610E0,6.462062073E-1,9.735263215E0
7.563663333E-1,-4.344116364E0,-8.762328644E0,6.331832886E-1,9.800544440E0
7.663233333E-1,-4.305945740E0,-8.810229034E0,6.243516541E-1,9.826042914E0
7.762813333E-1,-4.222269745E0,-8.804241486E0,6.442602539E-1,9.785565963E0
7.862383333E-1,-4.164340210E0,-8.787176971E0,6.670129395E-1,9.746851531E0
7.961953333E-1,-4.144132233E0,-8.780740356E0,6.947053528E-1,9.734364319E0
8.061523333E-1,-4.145778809E0,-8.789571991E0,7.423063660E-1,9.746541769E0
8.161103333E-1,-4.137994995E0,-8.795559540E0,8.053253174E-1,9.753636197E0
8.260673333E-1,-4.134701843E0,-8.790919189E0,8.497828674E-1,9.751828057E0
8.360243333E-1,-4.151017914E0,-8.790170746E0,9.084608459E-1,9.763367891E0
8.459813333E-1,-4.177213440E0,-8.809480591E0,9.394464111E-1,9.794826183E0
8.559393333E-1,-4.202660522E0,-8.850345612E0,9.512718201E-1,9.843571049E0
8.658963333E-1,-4.231550446E0,-8.894503784E0,9.187893677E-1,9.892542173E0
8.758533333E-1,-4.262086945E0,-8.963809662E0,8.776249695E-1,9.964210674E0
8.858103333E-1,-4.243824921E0,-9.005273438E0,8.138575745E-1,9.988361417E0
8.957673333E-1,-4.184398499E0,-9.000034332E0,7.580236816E-1,9.954115163E0
9.057253333E-1,-4.132007446E0,-8.942703552E0,6.869215393E-1,9.875084484E0
9.156823333E-1,-4.065395966E0,-8.874146118E0,6.285429382E-1,9.781256561E0
9.256393333E-1,-4.018393707E0,-8.851094055E0,5.803431702E-1,9.737872055E0
9.355963333E-1,-3.983366547E0,-8.843160553E0,5.376818848E-1,9.713794285E0
9.455543333E-1,-3.963457947E0,-8.821006622E0,5.498066711E-1,9.686147020E0
9.555113333E-1,-3.941304016E0,-8.750952301E0,5.758525085E-1,9.614814072E0
9.654683333E-1,-3.939208374E0,-8.717272339E0,6.412664795E-1,9.587461726E0
9.754253333E-1,-3.986510010E0,-8.806187439E0,7.159611511E-1,9.692976820E0
9.853833333E-1,-4.060605927E0,-8.950187988E0,8.229885864E-1,9.862641417E0
9.953403333E-1,-4.089046783E0,-9.028325500E0,9.243278503E-1,9.954162291E0
1.005297333E0,-4.065395966E0,-9.057963867E0,1.007255402E0,9.979414673E0
1.015254333E0,-3.999383240E0,-9.098679199E0,1.058448944E0,9.995065965E0
1.025211333E0,-3.893104248E0,-9.075926514E0,1.055305481E0,9.931886650E0
1.035169333E0,-3.800446930E0,-9.005872192E0,1.005010071E0,9.826452872E0
1.045126333E0,-3.761677551E0,-8.948691101E0,8.997789001E-1,9.748789283E0
1.055083333E0,-3.759432220E0,-8.948092346E0,8.416996765E-1,9.742183821E0
1.065040333E0,-3.758085022E0,-8.928034058E0,7.900570679E-1,9.718908649E0
1.074998333E0,-3.748954010E0,-8.946745148E0,7.652087402E-1,9.730593472E0
1.084955333E0,-3.802542572E0,-8.995543671E0,7.484436035E-1,9.794861090E0
1.094912333E0,-3.941753082E0,-9.017398224E0,7.581733704E-1,9.870446543E0
1.104869333E0,-4.092040558E0,-8.977281647E0,7.800279236E-1,9.896707799E0
1.114827333E0,-4.134701843E0,-8.895701294E0,8.078700256E-1,9.842861110E0
1.124784333E0,-4.159400482E0,-8.837173004E0,8.381071472E-1,9.802992536E0
1.134741333E0,-4.236340485E0,-8.790021057E0,8.548722839E-1,9.794991450E0
1.144698333E0,-4.337829437E0,-8.752449188E0,8.647517395E-1,9.806626667E0
1.154656333E0,-4.420158234E0,-8.714128876E0,8.485853577E-1,9.807850834E0
1.164613333E0,-4.489164734E0,-8.667425995E0,8.312214661E-1,9.796315762E0
1.174570333E0,-4.552183685E0,-8.631800079E0,8.060737610E-1,9.791838633E0
1.184527333E0,-4.580325165E0,-8.620723114E0,7.750881958E-1,9.792701738E0
1.194484333E0,-4.571942596E0,-8.608298950E0,7.577243042E-1,9.776482805E0
1.204442333E0,-4.541256409E0,-8.600215759E0,7.318281555E-1,9.753065842E0
1.214399333E0,-4.533472595E0,-8.629554749E0,7.033872986E-1,9.773246268E0
1.224356333E0,-4.536316681E0,-8.685688019E0,7.057823181E-1,9.824330719E0
1.234313333E0,-4.500092010E0,-8.703950043E0,7.312294006E-1,9.825694423E0
1.244271333E0,-4.445305939E0,-8.730295258E0,7.544311523E-1,9.825882481E0
1.254228333E0,-4.343218231E0,-8.750203857E0,7.554789734E-1,9.797977374E0
1.264185333E0,-4.260590057E0,-8.776399384E0,7.375163269E-1,9.783748980E0
1.274142333E0,-4.199067993E0,-8.821605377E0,7.059320068E-1,9.795470047E0
1.284100333E0,-4.158951416E0,-8.840765533E0,6.936575317E-1,9.794752313E0
1.294057333E0,-4.133654022E0,-8.816066895E0,6.619235229E-1,9.759522212E0
1.304017208E0,-4.109105072E0,-8.755293274E0,6.364764404E-1,9.692523256E0
1.313974208E0,-4.103566589E0,-8.704997864E0,6.280938721E-1,9.644208027E0
1.323931208E0,-4.144132233E0,-8.689280548E0,6.274951172E-1,9.647340490E0
1.333889208E0,-4.202959900E0,-8.667425995E0,6.384223938E-1,9.653845268E0
1.343846208E0,-4.257296906E0,-8.708291016E0,6.750961304E-1,9.716720853E0
1.353803208E0,-4.243675232E0,-8.771459656E0,7.144642639E-1,9.770247855E0
1.363760208E0,-4.259093170E0,-8.867260437E0,7.333250427E-1,9.864377725E0
1.373718208E0,-4.290827179E0,-8.925489349E0,7.170089722E-1,9.929232592E0
1.383675208E0,-4.287983093E0,-8.896449738E0,6.700067139E-1,9.898612324E0
1.393632208E0,-4.262835388E0,-8.786278839E0,6.179150391E-1,9.785309417E0
1.403589208E0,-4.281845856E0,-8.646319885E0,5.740562439E-1,9.665536305E0
1.413547208E0,-4.327800293E0,-8.582103424E0,5.792953491E-1,9.629015404E0
1.423504208E0,-4.355193329E0,-8.591833191E0,6.206094360E-1,9.652588388E0
1.433461208E0,-4.327500916E0,-8.702602844E0,7.414082336E-1,9.747422562E0
1.443418208E0,-4.255051575E0,-8.824748840E0,8.241860962E-1,9.831629505E0
1.453376208E0,-4.249213715E0,-8.860674133E0,8.189469910E-1,9.860934918E0
1.463333208E0,-4.270319824E0,-8.862769775E0,7.405101013E-1,9.865732345E0
1.473290208E0,-4.280648346E0,-8.806786194E0,6.460565186E-1,9.813298240E0
1.483247208E0,-4.274511108E0,-8.770561523E0,5.766009521E-1,9.773774261E0
1.493204208E0,-4.264631653E0,-8.766669617E0,5.399272156E-1,9.763867098E0
1.503162208E0,-4.273762665E0,-8.769962769E0,5.309458923E-1,9.770322299E0
1.513119208E0,-4.268822937E0,-8.773854675E0,5.457650757E-1,9.772473313E0
1.523076208E0,-4.289929047E0,-8.791368256E0,5.810916138E-1,9.799454806E0
1.533033208E0,-4.279750214E0,-8.838370514E0,6.366261292E-1,9.840647746E0
1.542991208E0,-4.250710602E0,-8.881031799E0,6.918612671E-1,9.870153922E0
1.552948208E0,-4.173321533E0,-8.853938141E0,7.542814636E-1,9.817218229E0
1.562905208E0,-4.132755890E0,-8.816515961E0,7.825726318E-1,9.768471982E0
1.572862208E0,-4.122127991E0,-8.778944092E0,7.810757446E-1,9.729947475E0
1.582820208E0,-4.117936707E0,-8.742270355E0,7.668553162E-1,9.693954856E0
1.592777208E0,-4.117038574E0,-8.756341095E0,7.661068726E-1,9.706206042E0
1.602734208E0,-4.116739197E0,-8.827143860E0,7.699987793E-1,9.770307490E0
1.612691208E0,-4.131558380E0,-8.903335419E0,7.667056274E-1,9.845150773E0
1.622648208E0,-4.107009430E0,-8.928483124E0,7.385641479E-1,9.855496657E0
1.632606208E0,-4.071233826E0,-8.918453979E0,7.228468323E-1,9.830375058E0
1.642563208E0,-4.054468689E0,-8.855135651E0,6.972500610E-1,9.764133417E0
1.652520208E0,-4.067491608E0,-8.828640747E0,6.587800598E-1,9.742862854E0
1.662477208E0,-4.107757874E0,-8.796906738E0,6.346801758E-1,9.729443038E0
1.672435208E0,-4.131109314E0,-8.744066620E0,5.936654663E-1,9.689024920E0
1.682392208E0,-4.152365112E0,-8.706943817E0,5.816903687E-1,9.663921065E0
1.692349208E0,-4.236490173E0,-8.702602844E0,5.882766724E-1,9.696866231E0
1.702306208E0,-4.302951965E0,-8.710087280E0,6.110293579E-1,9.734185786E0
1.712264208E0,-4.324357452E0,-8.718918915E0,6.695576477E-1,9.755404751E0
1.722221208E0,-4.315376129E0,-8.732989655E0,7.638615417E-1,9.770929531E0
1.732178208E0,-4.302951965E0,-8.752149811E0,8.238867188E-1,9.787456833E0
1.742135208E0,-4.286785583E0,-8.784781952E0,8.797206116E-1,9.814419643E0
1.752093208E0,-4.290378113E0,-8.822054443E0,8.656498718E-1,9.848113457E0
1.762050208E0,-4.283642120E0,-8.815917206E0,8.219407654E-1,9.835932727E0
1.772007208E0,-4.288432159E0,-8.796757050E0,7.572752380E-1,9.815653354E0
1.781964208E0,-4.294419708E0,-8.760831757E0,6.819818115E-1,9.780557903E0
1.791921208E0,-4.316423950E0,-8.731492767E0,6.056405640E-1,9.758959071E0
1.801879208E0,-4.308789825E0,-8.702303467E0,5.599855042E-1,9.726733221E0
1.811836208E0,-4.310286713E0,-8.686586151E0,5.219645691E-1,9.711220187E0
1.821793208E0,-4.313430176E0,-8.712631989E0,5.008584595E-1,9.734808434E0
1.831750208E0,-4.312082977E0,-8.750652924E0,5.174739075E-1,9.769123064E0
1.841708208E0,-4.281995544E0,-8.791517944E0,5.706134033E-1,9.795502706E0
1.851665208E0,-4.220024414E0,-8.794362030E0,6.348298645E-1,9.775091740E0
1.861622208E0,-4.195026398E0,-8.812174988E0,6.848258972E-1,9.783744733E0
1.871579208E0,-4.194277954E0,-8.844807129E0,7.210505676E-1,9.815421266E0
1.881537208E0,-4.217779083E0,-8.843908997E0,7.194039917E-1,9.824557437E0
1.891494208E0,-4.231999512E0,-8.838071136E0,6.881190491E-1,9.823178157E0
1.901451208E0,-4.265978851E0,-8.847351837E0,6.315367126E-1,9.842410716E0
1.911408208E0,-4.285438385E0,-8.819958801E0,5.599855042E-1,9.821926449E0
1.921366208E0,-4.264631653E0,-8.773106232E0,5.288502502E-1,9.769040827E0
1.931323208E0,-4.274810486E0,-8.790470123E0,5.010081482E-1,9.787613542E0
1.941280208E0,-4.296814728E0,-8.836424561E0,5.128335571E-1,9.839106366E0
1.951237208E0,-4.293222198E0,-8.872948608E0,5.872288513E-1,9.874503105E0
1.961194208E0,-4.239034882E0,-8.829089813E0,6.679110718E-1,9.816738198E0
1.971152208E0,-4.215533752E0,-8.761430511E0,7.655081177E-1,9.752917107E0
1.981109208E0,-4.219126282E0,-8.697812805E0,8.485853577E-1,9.704281080E0
1.991066208E0,-4.220922546E0,-8.709488525E0,8.915460205E-1,9.719374045E0
2.001023208E0,-4.203858032E0,-8.782536621E0,8.904981995E-1,9.777441327E0
2.010981208E0,-4.166435852E0,-8.853339386E0,8.333171082E-1,9.820143756E0
2.020938208E0,-4.149820404E0,-8.908424835E0,7.538323975E-1,9.856434736E0
2.030895208E0,-4.119134216E0,-8.893156586E0,6.541397095E-1,9.822596373E0
2.040852208E0,-4.092190247E0,-8.834927673E0,5.530998230E-1,9.752327282E0
2.050810208E0,-4.124672699E0,-8.795110474E0,4.948709106E-1,9.726859223E0
2.060767208E0,-4.151466980E0,-8.772956543E0,4.670288086E-1,9.716869892E0
2.070724208E0,-4.179758148E0,-8.801247711E0,5.281018066E-1,9.757624248E0
2.080681208E0,-4.171375580E0,-8.820108490E0,6.255491638E-1,9.776809283E0
2.090639208E0,-4.141886902E0,-8.803942108E0,7.393125916E-1,9.757623013E0
2.100596208E0,-4.119583282E0,-8.783883820E0,8.301736450E-1,9.737390290E0
2.110553208E0,-4.125870209E0,-8.813671875E0,8.861572266E-1,9.771841768E0
2.120510208E0,-4.164789276E0,-8.883426819E0,9.104067993E-1,9.853404605E0
2.130467208E0,-4.154760132E0,-8.924142151E0,8.861572266E-1,9.883704746E0
2.140425208E0,-4.107308807E0,-8.944350128E0,8.104147339E-1,9.875634506E0
2.150382208E0,-4.075724487E0,-8.936566315E0,6.999444580E-1,9.847013245E0
2.160339208E0,-4.071383514E0,-8.880882111E0,5.986051941E-1,9.787980331E0
2.170296208E0,-4.114793243E0,-8.831335144E0,5.114863586E-1,9.756311914E0
2.180254208E0,-4.136797485E0,-8.782835999E0,4.818479919E-1,9.720261267E0
2.190211208E0,-4.128564606E0,-8.781039734E0,5.146298218E-1,9.716817811E0
2.200168208E0,-4.131857758E0,-8.801247711E0,5.873785400E-1,9.740596663E0
2.210125208E0,-4.140240326E0,-8.784781952E0,6.764433289E-1,9.735068540E0
2.220083208E0,-4.165986786E0,-8.782835999E0,7.580236816E-1,9.750295071E0
2.230040208E0,-4.193529510E0,-8.799002380E0,8.071215820E-1,9.780571450E0
2.239997208E0,-4.199067993E0,-8.817563782E0,8.333171082E-1,9.801837606E0
2.249954208E0,-4.197421417E0,-8.850644989E0,8.285270691E-1,9.830499498E0
2.259912208E0,-4.198768616E0,-8.849896545E0,7.875123596E-1,9.827029178E0
2.269869208E0,-4.213737488E0,-8.845854950E0,7.424560547E-1,9.826289961E0
2.279826208E0,-4.213138733E0,-8.855285339E0,6.905140686E-1,9.830738838E0
2.289783208E0,-4.200265503E0,-8.865015106E0,6.527925110E-1,9.831422135E0
2.299741208E0,-4.191733246E0,-8.873247986E0,6.554869080E-1,9.835386139E0
2.309694917E0,-4.154610443E0,-8.850644989E0,6.637197876E-1,9.799756559E0
2.319651917E0,-4.139491882E0,-8.831185455E0,6.721023560E-1,9.776346514E0
2.329608917E0,-4.155807953E0,-8.817264404E0,6.966513062E-1,9.772421110E0
2.339566917E0,-4.218976593E0,-8.807384949E0,6.945556641E-1,9.790413714E0
2.349523917E0,-4.251608734E0,-8.818312225E0,7.252418518E-1,9.816556579E0
2.359480917E0,-4.212689667E0,-8.812025299E0,7.298822021E-1,9.794451089E0
2.369437917E0,-4.163891144E0,-8.768765259E0,7.423063660E-1,9.735515002E0
2.379394917E0,-4.137396240E0,-8.765921173E0,7.481442261E-1,9.722095527E0
2.389352917E0,-4.148173828E0,-8.795559540E0,7.441026306E-1,9.753097070E0
2.399309917E0,-4.193080444E0,-8.840615845E0,7.375163269E-1,9.812356621E0
2.409266917E0,-4.200864258E0,-8.857830048E0,7.400610352E-1,9.831383626E0
2.419223917E0,-4.157005463E0,-8.852590942E0,7.310797119E-1,9.807320651E0
2.429181917E0,-4.146227875E0,-8.823701019E0,7.228468323E-1,9.776063257E0
2.439138917E0,-4.164190521E0,-8.786578217E0,6.846762085E-1,9.747472542E0
2.449095917E0,-4.210444336E0,-8.753347321E0,6.349795532E-1,9.734070570E0
2.459052917E0,-4.267475739E0,-8.750503235E0,6.153703308E-1,9.755067231E0
2.469010917E0,-4.308640137E0,-8.784332886E0,6.194119263E-1,9.803701098E0
2.478967917E0,-4.286037140E0,-8.793014832E0,6.472540283E-1,9.803375030E0
2.488924917E0,-4.258793793E0,-8.772657166E0,6.873706055E-1,9.775956048E0
2.498881917E0,-4.250111847E0,-8.778345337E0,6.999444580E-1,9.778175689E0
2.508839917E0,-4.250560913E0,-8.791817322E0,7.185058594E-1,9.791811404E0
2.518796917E0,-4.256698151E0,-8.743767242E0,7.297325134E-1,9.752202535E0
2.528753917E0,-4.255650330E0,-8.699160004E0,7.198530579E-1,9.711031507E0
2.538710917E0,-4.285737762E0,-8.704399109E0,7.072792053E-1,9.728019114E0
2.548667917E0,-4.330345001E0,-8.765771484E0,6.777905273E-1,9.800512106E0
2.558625917E0,-4.376000061E0,-8.840765533E0,6.345304871E-1,9.884894572E0
2.568582917E0,-4.340972900E0,-8.888665924E0,6.304888916E-1,9.912110970E0
2.578539917E0,-4.229454803E0,-8.880433044E0,6.447093201E-1,9.857283049E0
2.588496917E0,-4.140240326E0,-8.840466156E0,6.560856628E-1,9.783960354E0
2.598454917E0,-4.125570831E0,-8.804989929E0,6.336323547E-1,9.744212246E0
2.608411917E0,-4.141288147E0,-8.754694519E0,6.207591248E-1,9.704652777E0
2.618368917E0,-4.157604218E0,-8.725205841E0,6.149212646E-1,9.684679549E0
2.628325917E0,-4.151317291E0,-8.778944092E0,6.411167908E-1,9.732128511E0
2.638283917E0,-4.132755890E0,-8.840615845E0,6.968009949E-1,9.783746286E0
2.648240917E0,-4.068689117E0,-8.866362305E0,7.409591675E-1,9.783436622E0
2.658197917E0,-4.012555847E0,-8.915460205E0,7.932005310E-1,9.808934814E0
2.668154917E0,-3.984114990E0,-8.962013397E0,8.174501038E-1,9.841701126E0
2.678112917E0,-3.966002655E0,-8.950637054E0,8.184979248E-1,9.824104010E0
2.688069917E0,-4.016597443E0,-8.920998688E0,7.780819702E-1,9.814412064E0
2.698026917E0,-4.091741180E0,-8.877888336E0,7.292834473E-1,9.802606875E0
2.707983917E0,-4.135899353E0,-8.838370514E0,6.864724731E-1,9.782315741E0
2.717941917E0,-4.143982544E0,-8.803792419E0,6.635700989E-1,9.752931742E0
2.727898917E0,-4.148772583E0,-8.784033508E0,6.333329773E-1,9.735125540E0
2.737855917E0,-4.183051300E0,-8.778794403E0,6.370751953E-1,9.745307289E0
2.747812917E0,-4.216880951E0,-8.781339111E0,6.487509155E-1,9.762933949E0
2.757769917E0,-4.227209473E0,-8.803193665E0,6.792874146E-1,9.789124068E0
2.767727917E0,-4.194577332E0,-8.851692810E0,7.041357422E-1,9.820527060E0
2.777684917E0,-4.140390015E0,-8.862021332E0,7.128176880E-1,9.807464535E0
2.787641917E0,-4.087100830E0,-8.834179230E0,7.018904114E-1,9.759086331E0
2.797598917E0,-4.108805695E0,-8.822353821E0,6.885681152E-1,9.756553553E0
2.807556917E0,-4.144880676E0,-8.818611603E0,6.712042236E-1,9.767213601E0
2.817513917E0,-4.154610443E0,-8.818910980E0,6.827302551E-1,9.772415229E0
2.827470917E0,-4.142036591E0,-8.815767517E0,7.189549255E-1,9.766837780E0
2.837427917E0,-4.145329742E0,-8.822503510E0,7.557783508E-1,9.777091989E0
2.847385917E0,-4.145928497E0,-8.871152344E0,8.129594421E-1,9.825831775E0
2.857342917E0,-4.105063477E0,-8.884324951E0,8.310717773E-1,9.822090220E0
2.867299917E0,-4.076622620E0,-8.918453979E0,8.199948120E-1,9.840226870E0
2.877256917E0,-4.092789001E0,-8.922495575E0,7.827223206E-1,9.847563319E0
2.887214917E0,-4.112248535E0,-8.921298065E0,7.241940308E-1,9.850106810E0
2.897171917E0,-4.109703827E0,-8.885073395E0,6.584806824E-1,9.811615136E0
2.907128917E0,-4.114793243E0,-8.838969269E0,6.198609924E-1,9.769499927E0
2.917085917E0,-4.146826630E0,-8.779991913E0,5.887257385E-1,9.727848019E0
2.927043917E0,-4.200265503E0,-8.737929382E0,5.586383057E-1,9.711113064E0
2.937000917E0,-4.265230408E0,-8.734187164E0,5.502557373E-1,9.735553257E0
2.946957917E0,-4.285139008E0,-8.750652924E0,5.852828979E-1,9.761091075E0
2.956914917E0,-4.277205505E0,-8.755442963E0,6.378236389E-1,9.765197766E0
2.966872917E0,-4.286785583E0,-8.749305725E0,6.794371033E-1,9.766704464E0
2.976829917E0,-4.299808502E0,-8.764723663E0,7.152127075E-1,9.788782522E0
2.986786917E0,-4.299808502E0,-8.788075104E0,7.414082336E-1,9.811641216E0
2.996743917E0,-4.306394806E0,-8.811426544E0,7.665559387E-1,9.837371701E0
3.006700917E0,-4.279301147E0,-8.852291565E0,7.676037598E-1,9.862286743E0
3.016658917E0,-4.227359161E0,-8.889414368E0,7.369175720E-1,9.870932113E0
3.026615917E0,-4.153562622E0,-8.867559814E0,6.668632507E-1,9.814805455E0
3.036572917E0,-4.110152893E0,-8.833879852E0,6.039939880E-1,9.761946465E0
3.046529917E0,-4.079915771E0,-8.802594910E0,5.625302124E-1,9.718427346E0
3.056487917E0,-4.072730713E0,-8.768316193E0,5.364843750E-1,9.682887989E0
3.066444917E0,-4.110452271E0,-8.750503235E0,5.516029358E-1,9.683562905E0
3.076401917E0,-4.175566864E0,-8.748108215E0,6.005511475E-1,9.712127350E0
3.086358917E0,-4.220174103E0,-8.765172729E0,6.562353516E-1,9.750321393E0
3.096316917E0,-4.255500641E0,-8.765921173E0,7.286846924E-1,9.771470775E0
3.106273917E0,-4.253255310E0,-8.786129150E0,7.978408813E-1,9.794018391E0
3.116230917E0,-4.230652313E0,-8.818312225E0,8.439450073E-1,9.816990001E0
3.126187917E0,-4.212989044E0,-8.839268646E0,8.626560974E-1,9.829858719E0
3.136145917E0,-4.168531494E0,-8.865314484E0,8.517288208E-1,9.833407227E0
3.146102917E0,-4.121828613E0,-8.870703278E0,8.108638000E-1,9.815108143E0
3.156059917E0,-4.101321259E0,-8.873397675E0,7.370672607E-1,9.803126568E0
3.166016917E0,-4.084406433E0,-8.861572266E0,6.984475708E-1,9.782518487E0
3.175974917E0,-4.088148651E0,-8.854237518E0,6.538403320E-1,9.774353616E0
