"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.396913542E0,-4.048481140E0,-8.864715729E0,3.763174438E-1,9.752691901E0
1.406870542E0,-4.050576782E0,-8.860075378E0,4.173321533E-1,9.751014004E0
1.416828542E0,-4.084406433E0,-8.862470398E0,4.456233215E-1,9.768538151E0
1.426785542E0,-4.143084412E0,-8.890761566E0,4.667294312E-1,9.819807841E0
1.436742542E0,-4.132306824E0,-8.908275146E0,5.026547241E-1,9.832903312E0
1.446699542E0,-4.038302307E0,-8.863967285E0,5.216651917E-1,9.754482873E0
1.456657542E0,-3.975732422E0,-8.886420593E0,4.858895874E-1,9.747359024E0
1.466614542E0,-3.985911255E0,-8.970994720E0,4.239184570E-1,9.825779443E0
1.476571542E0,-4.022734680E0,-9.046587524E0,3.784130859E-1,9.907892642E0
1.486529542E0,-4.090992737E0,-9.026828613E0,3.308120728E-1,9.916112798E0
1.496486542E0,-4.147575073E0,-8.965306549E0,3.186872864E-1,9.883352776E0
1.506443542E0,-4.172124023E0,-8.894952850E0,3.430865479E-1,9.830794142E0
1.516400542E0,-4.193978577E0,-8.866511993E0,4.122427368E-1,9.817048197E0
1.526358542E0,-4.204606476E0,-8.847800903E0,4.578977966E-1,9.806730690E0
1.536315542E0,-4.187991028E0,-8.816965027E0,5.056484985E-1,9.774140450E0
1.546272542E0,-4.158202972E0,-8.796008606E0,5.140310669E-1,9.742928066E0
1.556230542E0,-4.143084412E0,-8.813222809E0,5.099894714E-1,9.751827212E0
1.566187542E0,-4.141737213E0,-8.839418335E0,4.965174866E-1,9.774243360E0
1.576144542E0,-4.135150909E0,-8.854237518E0,4.616400146E-1,9.783154224E0
1.586101542E0,-4.143982544E0,-8.868757324E0,4.129911804E-1,9.797857394E0
1.596059542E0,-4.172423401E0,-8.905431061E0,3.643423462E-1,9.841166839E0
1.606016542E0,-4.215982819E0,-8.933273163E0,3.279679871E-1,9.883594666E0
1.615973542E0,-4.228706360E0,-8.927734680E0,2.978805542E-1,9.883073248E0
1.625930542E0,-4.219575348E0,-8.902736664E0,2.951861572E-1,9.856503999E0
1.635889042E0,-4.168232117E0,-8.875493317E0,3.143463135E-1,9.810573592E0
1.645846042E0,-4.104165344E0,-8.879085846E0,3.418890381E-1,9.787707941E0
1.655803042E0,-4.063300323E0,-8.930578766E0,3.941304016E-1,9.819418791E0
1.665761042E0,-4.044289856E0,-9.000333710E0,4.213737488E-1,9.876226160E0
1.675718042E0,-3.989653473E0,-8.990154877E0,4.438270569E-1,9.845669200E0
1.685675042E0,-3.918850708E0,-8.909173279E0,4.549040222E-1,9.743597747E0
1.695632042E0,-3.877087555E0,-8.823551331E0,4.616400146E-1,9.648832960E0
1.705590042E0,-3.883374481E0,-8.774603119E0,4.547543335E-1,9.606303075E0
1.715547042E0,-3.934568024E0,-8.783734131E0,4.405339050E-1,9.634774566E0
1.725504042E0,-4.041296082E0,-8.845256195E0,4.068539429E-1,9.733250295E0
1.735461042E0,-4.138144684E0,-8.900191956E0,3.435356140E-1,9.821185009E0
1.745419042E0,-4.189936981E0,-8.931476898E0,2.709365845E-1,9.869156910E0
1.755376042E0,-4.226760406E0,-8.928932190E0,2.278262329E-1,9.881459324E0
1.765333042E0,-4.236490173E0,-8.903934174E0,1.965412903E-1,9.862379086E0
1.775291042E0,-4.233346710E0,-8.853489075E0,1.794767761E-1,9.815177282E0
1.785248042E0,-4.222868500E0,-8.829239502E0,1.913021851E-1,9.789008381E0
1.795205042E0,-4.214785309E0,-8.806037750E0,2.085163879E-1,9.764947268E0
1.805162042E0,-4.244723053E0,-8.776698761E0,2.465373230E-1,9.752378971E0
1.815120042E0,-4.257296906E0,-8.742869110E0,2.993774414E-1,9.728924096E0
1.825077042E0,-4.266278229E0,-8.685837708E0,3.634442139E-1,9.683852452E0
1.835034042E0,-4.274211731E0,-8.645272064E0,4.047583008E-1,9.652639238E0
1.844992042E0,-4.313280487E0,-8.664132843E0,4.281097412E-1,9.687872028E0
1.854949042E0,-4.340673523E0,-8.695567474E0,4.709207153E-1,9.730164780E0
1.864906042E0,-4.355193329E0,-8.732690277E0,5.053491211E-1,9.771538576E0
1.874863042E0,-4.337679749E0,-8.776549072E0,5.297483826E-1,9.804280319E0
1.884821042E0,-4.269272003E0,-8.805139618E0,5.366340637E-1,9.800262407E0
1.894778042E0,-4.185895386E0,-8.844507751E0,5.264552307E-1,9.799193470E0
1.904735042E0,-4.127067719E0,-8.926237793E0,4.894821167E-1,9.846319202E0
1.914692042E0,-4.052223358E0,-8.972341919E0,4.519102478E-1,9.855336449E0
1.924650042E0,-3.965254211E0,-8.985813904E0,4.082011414E-1,9.830296061E0
1.934607042E0,-3.910168762E0,-8.994944916E0,3.879931641E-1,9.815752263E0
1.944564042E0,-3.874243469E0,-8.998088379E0,3.662882996E-1,9.803546504E0
1.954522042E0,-3.851490784E0,-8.991651764E0,3.558100891E-1,9.788277863E0
1.964479042E0,-3.794908447E0,-8.994196472E0,3.686833191E-1,9.768972704E0
1.974436042E0,-3.759581909E0,-9.037456512E0,3.752696228E-1,9.795453212E0
1.984393042E0,-3.747457123E0,-9.059460754E0,3.727249146E-1,9.811023795E0
1.994351042E0,-3.728596344E0,-9.090296631E0,3.903881836E-1,9.833022245E0
2.004308042E0,-3.738176422E0,-9.129365387E0,4.019142151E-1,9.873237076E0
2.014265042E0,-3.754941559E0,-9.117390289E0,4.186793518E-1,9.869229159E0
2.024222042E0,-3.761827240E0,-9.057065735E0,4.135899353E-1,9.815948275E0
2.034180042E0,-3.801195374E0,-9.012009430E0,3.965254211E-1,9.788903546E0
2.044137042E0,-3.865262146E0,-8.971144409E0,3.841012573E-1,9.775950964E0
2.054094042E0,-3.942052460E0,-8.919052734E0,3.555107117E-1,9.757851564E0
2.064052042E0,-4.010011139E0,-8.865314484E0,3.487747192E-1,9.736304948E0
2.074009042E0,-4.059408417E0,-8.834777985E0,3.365002441E-1,9.728583203E0
2.083966042E0,-4.104913788E0,-8.836125183E0,3.436853027E-1,9.749130476E0
2.093923042E0,-4.172124023E0,-8.847202148E0,3.347039795E-1,9.787319933E0
2.103881042E0,-4.202061768E0,-8.810378723E0,3.215313721E-1,9.766446578E0
2.113838042E0,-4.224066010E0,-8.782087555E0,3.390449524E-1,9.751038250E0
2.123795042E0,-4.232298889E0,-8.735983429E0,3.722758484E-1,9.714337325E0
2.133753042E0,-4.233646088E0,-8.715476074E0,3.980223083E-1,9.697510204E0
2.143710042E0,-4.202061768E0,-8.693322144E0,4.243675232E-1,9.664950118E0
2.153667042E0,-4.172273712E0,-8.753497009E0,4.450245667E-1,9.707194481E0
2.163624042E0,-4.195924530E0,-8.844956818E0,4.567002869E-1,9.800388713E0
2.173582042E0,-4.222419434E0,-8.893755341E0,4.719685364E-1,9.856493506E0
2.183539042E0,-4.216731262E0,-8.863967285E0,4.733157349E-1,9.827246123E0
2.193496042E0,-4.223766632E0,-8.832832031E0,4.569996643E-1,9.801427189E0
2.203453042E0,-4.244273987E0,-8.828041992E0,4.535568237E-1,9.805809548E0
2.213411042E0,-4.237837372E0,-8.838520203E0,4.412823486E-1,9.811902724E0
2.223368042E0,-4.221970367E0,-8.873247986E0,4.305047607E-1,9.835898431E0
2.233325042E0,-4.165388031E0,-8.869206390E0,4.013154602E-1,9.806851357E0
2.243283042E0,-4.105362854E0,-8.877439270E0,3.665876770E-1,9.787610468E0
2.253240042E0,-4.033661957E0,-8.878786469E0,3.327580261E-1,9.757766437E0
2.263197042E0,-3.978426819E0,-8.933422852E0,3.128494263E-1,9.784262801E0
2.273154042E0,-3.934268646E0,-9.021290131E0,2.998265076E-1,9.846422769E0
2.283112042E0,-3.894900513E0,-9.062005463E0,3.097059631E-1,9.868440140E0
2.293069042E0,-3.893253937E0,-9.076824646E0,3.146456909E-1,9.881557255E0
2.303026042E0,-3.897145844E0,-9.058862000E0,2.953358459E-1,9.865999681E0
2.312983042E0,-3.860023041E0,-9.060658264E0,2.992277527E-1,9.853164126E0
2.322941042E0,-3.750450897E0,-9.044491882E0,3.222798157E-1,9.796559581E0
2.332898042E0,-3.678300934E0,-9.015751648E0,3.092568970E-1,9.742141211E0
2.342855042E0,-3.670217743E0,-8.973090363E0,2.814147949E-1,9.698765036E0
2.352813042E0,-3.723955994E0,-8.942853241E0,2.260299683E-1,9.689869033E0
2.362770042E0,-3.813918915E0,-8.950487366E0,1.736389160E-1,9.730742626E0
2.372727042E0,-3.827091522E0,-9.014703827E0,1.393601990E-1,9.794433923E0
2.382684042E0,-3.908372498E0,-9.048982544E0,1.215472412E-1,9.857699244E0
2.392642042E0,-3.966302032E0,-9.039402466E0,1.062789917E-1,9.871861221E0
2.402599042E0,-3.951931915E0,-8.988208923E0,1.043330383E-1,9.819192986E0
2.412556042E0,-3.931125183E0,-8.925788727E0,1.246907043E-1,9.753922153E0
2.422513042E0,-3.929328918E0,-8.861871643E0,1.504371643E-1,9.695103203E0
2.432471042E0,-3.886218567E0,-8.853339386E0,1.908531189E-1,9.670612077E0
2.442428042E0,-3.914958801E0,-8.937165070E0,2.191442871E-1,9.759500300E0
2.452385042E0,-3.926185455E0,-8.937763824E0,2.324665833E-1,9.764865341E0
2.462343042E0,-3.948339386E0,-8.932973785E0,2.640509033E-1,9.770216345E0
2.472300042E0,-4.017645264E0,-8.974437561E0,3.109034729E-1,9.837614750E0
2.482257042E0,-4.088448029E0,-9.018296356E0,3.356021118E-1,9.907457052E0
2.492214042E0,-4.078867950E0,-9.003177795E0,3.552113342E-1,9.890427153E0
2.502172042E0,-4.029470673E0,-8.941655731E0,3.697311401E-1,9.814608613E0
2.512129042E0,-3.986510010E0,-8.928183746E0,3.558100891E-1,9.784238748E0
2.522086042E0,-3.918251953E0,-8.908125458E0,3.195854187E-1,9.737018660E0
2.532043042E0,-3.893253937E0,-8.910819855E0,2.716850281E-1,9.727998224E0
2.542001042E0,-3.925586700E0,-8.923693085E0,2.191442871E-1,9.751438531E0
2.551958042E0,-3.981121216E0,-8.879235535E0,1.986369324E-1,9.732913564E0
2.561915042E0,-4.032464447E0,-8.878786469E0,1.706451416E-1,9.753088661E0
2.571873042E0,-4.080813904E0,-8.910370789E0,1.609153748E-1,9.801716353E0
2.581830042E0,-4.086352386E0,-8.936716003E0,1.743873596E-1,9.828203280E0
2.591787042E0,-4.036955109E0,-8.936865692E0,1.866618347E-1,9.808130178E0
2.601744042E0,-3.976181488E0,-8.946595459E0,2.213896179E-1,9.792885320E0
2.611702042E0,-3.963308258E0,-8.948990479E0,2.293231201E-1,9.790037386E0
2.621659042E0,-3.947141876E0,-8.996142426E0,2.516267395E-1,9.827198153E0
2.631616042E0,-3.908821564E0,-9.011859741E0,2.727328491E-1,9.826845131E0
2.641573458E0,-3.847449188E0,-9.025481415E0,2.936892700E-1,9.815723784E0
2.651530458E0,-3.796854401E0,-9.067394257E0,3.135978699E-1,9.835247103E0
2.661487458E0,-3.792812805E0,-9.148974609E0,3.215313721E-1,9.909215297E0
2.671444458E0,-3.783681793E0,-9.159303131E0,3.445834351E-1,9.916038498E0
2.681402458E0,-3.761976929E0,-9.148226166E0,3.537144470E-1,9.897859683E0
2.691359458E0,-3.742517395E0,-9.096882935E0,3.372486877E-1,9.842431217E0
2.701316458E0,-3.758234711E0,-9.063652039E0,2.728825378E-1,9.815731317E0
2.711273458E0,-3.733536072E0,-9.023984528E0,2.326162720E-1,9.768607817E0
2.721231458E0,-3.688330078E0,-8.945847015E0,1.833686829E-1,9.678098039E0
2.731188458E0,-3.695365448E0,-8.922645264E0,1.246907043E-1,9.658409396E0
2.741145458E0,-3.777993622E0,-8.959768066E0,7.843688965E-2,9.724033729E0
2.751103458E0,-3.878584442E0,-8.935518494E0,7.634124756E-2,9.741290264E0
2.761060458E0,-4.009562073E0,-8.949140167E0,8.532257080E-2,9.806680258E0
2.771017458E0,-4.074377289E0,-8.977131958E0,1.296304321E-1,9.859323127E0
2.780974458E0,-4.082460480E0,-9.011859741E0,1.818717957E-1,9.895108737E0
2.790932458E0,-4.006867676E0,-9.023236084E0,2.499801636E-1,9.876045164E0
2.800889458E0,-3.841461639E0,-9.017697601E0,3.326083374E-1,9.807462764E0
2.810846458E0,-3.758085022E0,-9.015302582E0,4.221221924E-1,9.776352634E0
2.820803458E0,-3.755091248E0,-9.045689392E0,4.843927002E-1,9.806112540E0
2.830761458E0,-3.743265839E0,-9.052724762E0,5.324427795E-1,9.810573891E0
2.840718458E0,-3.742218018E0,-9.046138458E0,5.595364380E-1,9.805605424E0
2.850675458E0,-3.830085297E0,-9.044641571E0,5.713618469E-1,9.838777815E0
2.860633458E0,-3.916306000E0,-9.009015656E0,5.601351929E-1,9.839388558E0
2.870590458E0,-3.975133667E0,-8.909173279E0,5.210664368E-1,9.769675860E0
2.880547458E0,-4.041595459E0,-8.824150085E0,4.546046448E-1,9.716315349E0
2.890504458E0,-4.121678925E0,-8.763975220E0,3.752696228E-1,9.692075428E0
2.900462458E0,-4.191733246E0,-8.745264130E0,3.016227722E-1,9.702641321E0
2.910419458E0,-4.269122314E0,-8.763675842E0,2.463876343E-1,9.751314089E0
2.920376458E0,-4.336931305E0,-8.768615570E0,1.887574768E-1,9.784335519E0
2.930334458E0,-4.366719360E0,-8.755143585E0,1.704954529E-1,9.785185020E0
2.940291458E0,-4.400399323E0,-8.708889771E0,1.812730408E-1,9.759156477E0
2.950248458E0,-4.421355743E0,-8.693322144E0,1.788780212E-1,9.754703166E0
2.960205458E0,-4.428989868E0,-8.767118683E0,2.155517578E-1,9.824702734E0
2.970163458E0,-4.349056091E0,-8.864266663E0,2.665956116E-1,9.877276222E0
2.980120458E0,-4.157304840E0,-8.991202698E0,3.200344849E-1,9.910970263E0
2.990077458E0,-4.056414642E0,-9.073232117E0,3.496728516E-1,9.944863594E0
3.000034458E0,-3.951782227E0,-9.049132233E0,3.698808289E-1,9.881305013E0
3.009992458E0,-3.863765259E0,-8.987161102E0,3.689826965E-1,9.789478785E0
3.019949458E0,-3.836222534E0,-8.924591217E0,3.354524231E-1,9.719951649E0
3.029906458E0,-3.811224518E0,-8.883426819E0,3.052153015E-1,9.671290542E0
3.039864458E0,-3.802542572E0,-8.845555573E0,2.555186462E-1,9.631639174E0
3.049821458E0,-3.774999847E0,-8.858877869E0,2.094145203E-1,9.631936222E0
3.059778458E0,-3.835025024E0,-8.937165070E0,2.110610962E-1,9.727532226E0
3.069735458E0,-3.984863434E0,-8.962761841E0,2.206411743E-1,9.811162975E0
3.079693458E0,-4.196972351E0,-8.903784485E0,2.269281006E-1,9.845986565E0
3.089650458E0,-4.342170410E0,-8.823102264E0,2.326162720E-1,9.836446908E0
3.099607458E0,-4.417463837E0,-8.806786194E0,2.412982178E-1,9.855541317E0
3.109564458E0,-4.467609558E0,-8.783584442E0,2.559677124E-1,9.857809609E0
3.119522458E0,-4.479734344E0,-8.715326385E0,2.700384521E-1,9.802951319E0
3.129479458E0,-4.476441193E0,-8.657247162E0,2.990780640E-1,9.750687251E0
3.139436458E0,-4.505630493E0,-8.662037201E0,3.339555359E-1,9.769499522E0
3.149394458E0,-4.521796875E0,-8.660540314E0,3.586541748E-1,9.776514631E0
3.159351458E0,-4.472998352E0,-8.656349030E0,3.635939026E-1,9.750502208E0
3.169308458E0,-4.314777374E0,-8.722810822E0,3.475772095E-1,9.737840743E0
3.179265458E0,-4.174818420E0,-8.829239502E0,3.384461975E-1,9.772365366E0
3.189223458E0,-4.117188263E0,-8.943451996E0,3.227288818E-1,9.850925171E0
3.199180458E0,-4.071982269E0,-9.008566589E0,3.026705933E-1,9.890749268E0
