"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.206390042E0,3.820355530E0,-8.734336853E0,8.279283142E-1,9.569180839E0
3.216348042E0,3.810476074E0,-8.698710938E0,8.228388977E-1,9.532280091E0
3.226305042E0,3.801195374E0,-8.626710663E0,8.065228271E-1,9.461485200E0
3.236262042E0,3.811374207E0,-8.579858093E0,7.711962891E-1,9.419940656E0
3.246219042E0,3.866759033E0,-8.572523346E0,7.240443420E-1,9.432084719E0
3.256177042E0,3.888763275E0,-8.523724823E0,6.773414612E-1,9.393357021E0
3.266134042E0,3.893104248E0,-8.480015717E0,6.191125488E-1,9.351482641E0
3.276091042E0,3.879183197E0,-8.433761902E0,6.168672180E-1,9.303597544E0
3.286048042E0,3.891757050E0,-8.439749451E0,5.463638306E-1,9.309868805E0
3.296005042E0,3.958667908E0,-8.480913849E0,4.794529724E-1,9.371596794E0
3.305963042E0,4.044439545E0,-8.550070038E0,4.267625427E-1,9.468015375E0
3.315920042E0,4.008813629E0,-8.545579376E0,3.752696228E-1,9.446604728E0
3.325877042E0,3.989803162E0,-8.492589569E0,3.466790771E-1,9.389504419E0
3.335834042E0,3.952680359E0,-8.336314545E0,3.332070923E-1,9.231947204E0
3.345792042E0,3.867357788E0,-8.113278351E0,3.430865479E-1,8.994412167E0
3.355749042E0,3.770958252E0,-7.932903442E0,3.315605164E-1,8.789824545E0
3.365706042E0,3.684138794E0,-7.838749237E0,3.338058472E-1,8.667773336E0
3.375663042E0,3.716172180E0,-7.837402039E0,3.472778320E-1,8.680749293E0
3.385621042E0,3.798351288E0,-7.923173676E0,3.135978699E-1,8.792183871E0
3.395578042E0,3.878434753E0,-8.046367493E0,2.592608643E-1,8.936078679E0
3.405535042E0,3.910318451E0,-8.096662903E0,2.420466614E-1,8.994727741E0
3.415492042E0,3.904779968E0,-8.068820801E0,2.143542480E-1,8.966555830E0
3.425449042E0,3.838916931E0,-7.955805817E0,2.103126526E-1,8.836082888E0
3.435407042E0,3.776496735E0,-7.797285461E0,1.954934692E-1,8.665899021E0
3.445364042E0,3.727249146E0,-7.682174835E0,2.215393066E-1,8.541503150E0
3.455321042E0,3.687581635E0,-7.674690399E0,2.145039368E-1,8.517343657E0
3.465278042E0,3.708987122E0,-7.721542969E0,1.974394226E-1,8.568418385E0
3.475236042E0,3.777095490E0,-7.866890717E0,1.646575928E-1,8.728203252E0
3.485193042E0,3.873345337E0,-8.099357300E0,8.277786255E-2,8.978265141E0
3.495150042E0,3.957769775E0,-8.311466217E0,4.610412598E-2,9.205788280E0
3.505107042E0,3.962260437E0,-8.341553650E0,-1.257385254E-2,9.234781165E0
3.515065042E0,3.897145844E0,-8.279732208E0,-2.020797729E-2,9.151072043E0
3.525022042E0,3.833677826E0,-8.175249481E0,-1.047821045E-2,9.029501622E0
3.534979042E0,3.778143311E0,-8.032147064E0,4.954696655E-2,8.876497521E0
3.544936042E0,3.696413269E0,-7.885302429E0,1.225950623E-1,8.709563422E0
3.554893042E0,3.695664825E0,-7.837402039E0,1.553768921E-1,8.666426668E0
3.564851042E0,3.698508911E0,-7.829917603E0,1.495390320E-1,8.660770159E0
3.574808042E0,3.731889496E0,-7.829169159E0,1.243913269E-1,8.674004965E0
3.584765042E0,3.712280273E0,-7.814799042E0,4.730163574E-2,8.651840633E0
3.594722042E0,3.699107666E0,-7.822283478E0,-2.739303589E-2,8.652876210E0
3.604680042E0,3.795058136E0,-7.938142548E0,-6.870712280E-2,8.798937097E0
3.614637042E0,4.002676392E0,-8.285420380E0,-1.110690308E-1,9.202279364E0
3.624594042E0,4.249363403E0,-8.803043976E0,-1.553768921E-1,9.776237239E0
3.634551042E0,4.470453644E0,-9.363777924E0,-1.478924561E-1,1.037724265E1
3.644509042E0,4.641847229E0,-9.821226654E0,-1.372645569E-1,1.086379677E1
3.654466042E0,4.785847778E0,-1.019470001E1,-8.367599487E-2,1.126247082E1
3.664423042E0,4.863087158E0,-1.032103729E1,-4.610412598E-2,1.140945017E1
3.674380042E0,4.862039337E0,-1.014425491E1,-3.712280273E-2,1.124929831E1
3.684338042E0,4.675527191E0,-9.623787231E0,-7.484436035E-4,1.069943156E1
3.694295042E0,4.442761230E0,-9.066945190E0,6.271957397E-2,1.009710633E1
3.704252042E0,4.271367645E0,-8.691376190E0,1.408570862E-1,9.685269349E0
3.714209042E0,4.122876434E0,-8.402776337E0,2.249821472E-1,9.362445045E0
3.724166042E0,4.045936432E0,-8.262068939E0,2.874023438E-1,9.204020039E0
3.734124042E0,3.957620087E0,-8.155939636E0,3.129991150E-1,9.070836596E0
3.744081042E0,4.012555847E0,-8.246950378E0,3.412902832E-1,9.177650790E0
3.754038042E0,3.974235535E0,-8.278534698E0,3.969744873E-1,9.191641506E0
3.763995208E0,3.888314209E0,-8.276289368E0,4.343966675E-1,9.154488164E0
3.773953208E0,3.884571991E0,-8.359366608E0,4.671784973E-1,9.229689344E0
3.783910208E0,3.971241760E0,-8.518336029E0,4.897814941E-1,9.411306803E0
3.793867208E0,4.099824371E0,-8.742869110E0,4.809498596E-1,9.668383160E0
3.803824208E0,4.244423676E0,-9.008416901E0,4.727169800E-1,9.969461808E0
3.813782208E0,4.357438660E0,-9.287586365E0,4.697232056E-1,1.026972113E1
3.823739208E0,4.377646637E0,-9.487271118E0,4.659809875E-1,1.045893119E1
3.833696208E0,4.380790100E0,-9.601633301E0,4.511618042E-1,1.056343840E1
3.843653208E0,4.371509399E0,-9.598040771E0,4.321513367E-1,1.055553106E1
3.853610208E0,4.360432434E0,-9.512269135E0,3.839515686E-1,1.047110567E1
3.863568208E0,4.361330566E0,-9.360335083E0,3.460803223E-1,1.033232059E1
3.873525208E0,4.364623718E0,-9.241482239E0,3.146456909E-1,1.022516191E1
3.883482208E0,4.339026947E0,-9.196575623E0,2.769241333E-1,1.017255351E1
3.893439208E0,4.346810760E0,-9.259744263E0,2.433938599E-1,1.023214876E1
3.903397208E0,4.422702942E0,-9.443861389E0,2.267784119E-1,1.043063985E1
3.913354208E0,4.525838470E0,-9.635612640E0,2.148033142E-1,1.064774085E1
3.923311208E0,4.694986725E0,-9.868228912E0,1.749861145E-1,1.092956826E1
3.933268208E0,4.796325989E0,-1.008078690E1,1.460961914E-1,1.116460261E1
3.943226208E0,4.776267700E0,-1.007824219E1,1.148112488E-1,1.115333494E1
3.953183208E0,4.709656219E0,-9.862690430E0,8.771759033E-2,1.092983159E1
3.963140208E0,4.632267151E0,-9.611961823E0,8.861572266E-2,1.067031217E1
3.973097208E0,4.538112946E0,-9.426198120E0,9.235794067E-2,1.046213220E1
3.983055208E0,4.517006836E0,-9.409133606E0,8.966354370E-2,1.043758523E1
3.993012208E0,4.616549835E0,-9.565857697E0,9.415420532E-2,1.062200691E1
4.002969208E0,4.749174042E0,-9.765392761E0,8.292755127E-2,1.085930140E1
4.012926208E0,4.848417664E0,-9.947863312E0,6.870712280E-2,1.106670046E1
4.022883208E0,4.961582336E0,-1.016431320E1,8.412506104E-2,1.131095218E1
4.032841208E0,5.014123077E0,-1.024080414E1,1.016386414E-1,1.140288692E1
4.042798208E0,4.904101868E0,-1.002061203E1,1.269360352E-1,1.115701543E1
4.052755208E0,4.649631042E0,-9.575886841E0,1.498384094E-1,1.064608516E1
4.062712208E0,4.360133057E0,-8.982071686E0,1.544787598E-1,9.985601420E0
4.072670208E0,4.102069702E0,-8.391998749E0,1.640588379E-1,9.342351639E0
4.082627208E0,3.880979462E0,-7.892337799E0,1.740879822E-1,8.796664376E0
4.092584208E0,3.757935333E0,-7.590864716E0,1.862127686E-1,8.472188637E0
4.102541208E0,3.658841400E0,-7.390431519E0,2.103126526E-1,8.249232075E0
4.112499208E0,3.469335480E0,-7.199279022E0,2.008822632E-1,7.994139153E0
4.122456208E0,3.520828400E0,-7.262747040E0,2.040257263E-1,8.073744712E0
4.132413208E0,3.668122101E0,-7.445816345E0,1.913021851E-1,8.302523551E0
4.142370208E0,3.905827789E0,-7.743547211E0,1.948947144E-1,8.675021503E0
4.152328208E0,4.115541687E0,-8.025560760E0,2.055226135E-1,9.021615623E0
4.162285208E0,4.148473206E0,-8.149353333E0,1.984872437E-1,9.146648942E0
4.172242208E0,4.124822388E0,-8.163723450E0,1.829196167E-1,9.148442484E0
4.182199208E0,4.117337952E0,-8.143066406E0,1.974394226E-1,9.126937308E0
4.192157208E0,4.078718262E0,-8.109536133E0,2.121089172E-1,9.079950944E0
4.202114208E0,4.093088379E0,-8.093968506E0,2.200424194E-1,9.072712787E0
4.212071208E0,4.073778534E0,-8.048313446E0,2.212399292E-1,9.023301390E0
4.222028208E0,4.080065460E0,-7.983947296E0,1.896556091E-1,8.968072136E0
4.231985208E0,4.086053009E0,-7.907456360E0,1.698966980E-1,8.902390699E0
4.241943208E0,4.078119507E0,-7.834108887E0,1.652563477E-1,8.833551405E0
4.251900208E0,4.076023865E0,-7.869734802E0,1.607656860E-1,8.864115410E0
4.261857208E0,4.120780792E0,-8.010591888E0,1.444496155E-1,9.009510666E0
4.271814208E0,4.190386047E0,-8.219257965E0,1.044827271E-1,9.226399805E0
4.281772208E0,4.295617218E0,-8.446335754E0,5.987548828E-2,9.476101521E0
4.291729208E0,4.424648895E0,-8.709039459E0,1.616638184E-2,9.768579605E0
4.301686208E0,4.559069366E0,-8.992549896E0,-2.125579834E-2,1.008223779E1
4.311643208E0,4.628075867E0,-9.246122589E0,-6.721023560E-2,1.033994131E1
4.321601208E0,4.692292328E0,-9.479636993E0,-9.086105347E-2,1.057777768E1
4.331558208E0,4.831203461E0,-9.759854279E0,-1.023870850E-1,1.089062742E1
4.341515208E0,5.036576385E0,-1.007015900E1,-1.342707825E-1,1.126025011E1
4.351472208E0,5.193450165E0,-1.040261765E1,-1.910028076E-1,1.162853648E1
4.361430208E0,5.114564209E0,-1.043285477E1,-2.589614868E-1,1.162197430E1
4.371387208E0,5.117408295E0,-1.056877213E1,-2.668949890E-1,1.174555426E1
4.381344208E0,5.065017242E0,-1.065828598E1,-2.100132751E-1,1.180243895E1
4.391301208E0,5.079087982E0,-1.074809921E1,-9.385482788E-2,1.188812770E1
4.401258208E0,5.253325653E0,-1.095811249E1,4.116439819E-2,1.215233945E1
4.411216208E0,5.323379974E0,-1.114941467E1,1.050814819E-1,1.235551958E1
4.421173208E0,5.560486908E0,-1.151480484E1,1.193019104E-1,1.278764944E1
4.431130208E0,5.848188629E0,-1.187196213E1,6.286926270E-2,1.323437749E1
4.441087208E0,6.076763306E0,-1.219244568E1,1.257385254E-2,1.362288303E1
4.451045208E0,6.271508331E0,-1.241398499E1,-5.179229736E-2,1.390832565E1
4.461002208E0,6.332281952E0,-1.249676285E1,1.031355286E-1,1.400990768E1
4.470959208E0,5.651497650E0,-1.295600784E1,4.382586365E0,1.479880496E1
4.480916208E0,4.726720734E0,-1.292726761E1,7.242838440E0,1.555361197E1
4.490874208E0,4.235142975E0,-1.074166260E1,1.964365082E0,1.171232178E1
4.500831208E0,3.498674469E0,-8.722960510E0,2.049238586E-1,9.400678534E0
4.510788208E0,3.137475586E0,-7.640411682E0,2.107617188E-1,8.262206983E0
4.520745208E0,2.839894409E0,-6.855144653E0,3.546125793E-1,7.428577155E0
4.530702208E0,2.628833313E0,-6.297853546E0,3.594026184E-1,6.833951574E0
4.540660208E0,2.481090546E0,-5.988596649E0,2.625540161E-1,6.487529170E0
4.550617208E0,2.270029449E0,-5.754184113E0,5.794450378E-1,6.212843556E0
4.560574208E0,2.077679443E0,-6.246660004E0,1.870510254E0,6.843706721E0
4.570531208E0,2.306254120E0,-5.893394623E0,1.599274292E0,6.527525297E0
4.580489208E0,2.578238525E0,-5.688321075E0,-4.677772522E-1,6.262836906E0
4.590446208E0,2.672243042E0,-6.179599457E0,-1.160087585E-1,6.733631290E0
4.600403208E0,2.929108887E0,-6.828050995E0,-9.145980835E-2,7.430365008E0
4.610360208E0,3.550766144E0,-7.887847137E0,-8.547225952E-2,8.650628774E0
4.620318208E0,4.376000061E0,-9.097781067E0,-4.340972900E-2,1.009558722E1
4.630275208E0,5.177134094E0,-1.065184937E1,3.905378723E-1,1.184977351E1
4.640232208E0,5.919290771E0,-1.195698532E1,2.029629364E0,1.349543984E1
4.650189208E0,6.196065216E0,-1.190055267E1,2.806214447E0,1.370726879E1
4.660147208E0,6.048771515E0,-1.185085602E1,2.271376648E0,1.349776193E1
4.670104208E0,5.295238495E0,-1.074226135E1,7.830216980E-1,1.200203536E1
4.680061208E0,4.385430450E0,-9.684261475E0,-9.430389404E-3,1.063094584E1
4.690018208E0,3.764671326E0,-8.905880127E0,-5.912704468E-2,9.669071674E0
4.699976208E0,3.482657776E0,-8.378526764E0,-8.502319336E-2,9.073910120E0
4.709933208E0,3.554508362E0,-8.025560760E0,-4.185296631E-1,8.787452549E0
4.719890208E0,3.867657166E0,-7.964188385E0,-3.799099731E-1,8.861794410E0
4.729847208E0,4.307742004E0,-8.206534424E0,7.658074951E-1,9.300016642E0
4.739804208E0,4.892126770E0,-8.573870544E0,3.145409088E0,1.036039376E1
4.749762208E0,5.206024017E0,-8.841214600E0,4.232897644E0,1.109897221E1
4.759719208E0,4.921914825E0,-8.832233276E0,2.215243378E0,1.035088853E1
4.769680208E0,4.738695831E0,-8.805888062E0,6.724017334E-1,1.002252597E1
4.779637208E0,4.771477661E0,-8.911717987E0,1.093925171E0,1.016771306E1
4.789595208E0,4.851411438E0,-9.111402740E0,1.943708038E0,1.050389708E1
4.799552208E0,4.777764587E0,-9.231602783E0,1.926643524E0,1.057173021E1
4.809509208E0,4.801565094E0,-9.291328583E0,1.425785065E0,1.055540986E1
4.819466208E0,4.981640625E0,-9.439071350E0,1.146914978E0,1.073444108E1
4.829424208E0,4.954996033E0,-9.481133881E0,1.117575989E0,1.075606161E1
4.839381208E0,4.698878632E0,-9.264384613E0,1.287472687E0,1.046737162E1
4.849338208E0,4.417613525E0,-8.864566040E0,1.535057831E0,1.002258664E1
4.859295208E0,4.313579865E0,-8.462502136E0,1.633403320E0,9.637889814E0
4.869253208E0,4.318968658E0,-8.190068665E0,1.278042297E0,9.346876864E0
4.879210208E0,4.398603058E0,-8.150251465E0,1.062939606E0,9.322239452E0
4.889167208E0,4.371958466E0,-8.276888123E0,8.366102600E-1,9.397915436E0
4.899124208E0,4.471052399E0,-8.501870270E0,1.324894867E0,9.696775446E0
4.909082208E0,4.523293762E0,-8.712033234E0,9.915380859E-1,9.866248390E0
4.919039208E0,4.838089142E0,-8.803942108E0,1.461410980E0,1.015146419E1
4.928996208E0,4.863087158E0,-8.813821564E0,3.122057648E0,1.053946447E1
4.938953208E0,5.033582611E0,-8.895701294E0,3.029699707E0,1.066065363E1
4.948910208E0,5.165757751E0,-8.929830322E0,1.683399353E0,1.045278700E1
4.958868208E0,5.112917633E0,-8.917555847E0,8.987310791E-1,1.031854867E1
4.968825208E0,5.051994324E0,-8.903185730E0,1.365460510E0,1.032733485E1
4.978782208E0,4.780758362E0,-8.723259888E0,1.958078156E0,1.013829294E1
4.988739208E0,4.454137573E0,-8.453221436E0,2.042502594E0,9.770778424E0
4.998697208E0,4.343816986E0,-8.397387543E0,1.788630524E0,9.622061250E0
5.008654208E0,4.398453369E0,-8.749156036E0,1.329235840E0,9.882357578E0
5.018611208E0,4.452341309E0,-9.119635620E0,1.356928253E0,1.023876708E1
5.028568208E0,4.283043365E0,-9.292526093E0,1.562301178E0,1.035066600E1
5.038526208E0,4.123774567E0,-9.422455902E0,1.601519623E0,1.040927745E1
5.048483208E0,4.007915497E0,-9.482780457E0,1.637594604E0,1.042440540E1
5.058440208E0,3.821553040E0,-9.429191895E0,1.570534058E0,1.029468332E1
5.068397208E0,3.845652924E0,-9.339977417E0,1.468146973E0,1.020684477E1
5.078355208E0,3.748654633E0,-9.194929047E0,1.389111328E0,1.002640324E1
5.088312208E0,3.573668518E0,-9.026978302E0,1.429676971E0,9.813328701E0
5.098269208E0,3.315156097E0,-8.913963318E0,1.468895416E0,9.623235201E0
5.108226208E0,3.050356750E0,-8.910969543E0,1.794618073E0,9.588050299E0
5.118184208E0,3.305875397E0,-8.921896820E0,1.833537140E0,9.689732372E0
5.128141208E0,3.250640259E0,-8.933871918E0,1.353485413E0,9.602741916E0
5.138098208E0,2.214045868E0,-9.032666473E0,1.481618958E0,9.417338130E0
5.148055208E0,1.920356598E0,-9.146579590E0,1.932930450E0,9.543788964E0
5.158013208E0,2.296224976E0,-9.323811035E0,1.931134186E0,9.794660821E0
5.167970208E0,2.958298187E0,-9.526489563E0,1.697769470E0,1.011869323E1
5.177927208E0,3.956721954E0,-9.642498322E0,1.264869690E0,1.049920558E1
5.187884208E0,4.324357452E0,-9.690249023E0,6.852749634E-1,1.063346582E1
5.197841208E0,4.318519592E0,-9.632169800E0,6.602769470E-1,1.057659076E1
5.207799208E0,4.220623169E0,-9.473200378E0,9.366023254E-1,1.041308836E1
5.217756208E0,4.095034332E0,-9.273815002E0,1.329086151E0,1.022445211E1
5.227713208E0,3.908073120E0,-9.080267487E0,1.540446625E0,1.000486227E1
5.237670208E0,3.775897980E0,-8.952732697E0,1.459015961E0,9.825352709E0
5.247628208E0,3.465593262E0,-8.854387207E0,1.373094635E0,9.607075431E0
5.257585208E0,3.236868896E0,-8.834777985E0,1.346450043E0,9.504922409E0
5.267542208E0,3.679498444E0,-8.978479156E0,1.418150940E0,9.806270894E0
5.277499208E0,3.782933350E0,-9.084907837E0,1.457668762E0,9.948413610E0
5.287457208E0,3.857328644E0,-9.155411224E0,1.435814209E0,1.003803275E1
5.297414208E0,3.965254211E0,-9.210796051E0,1.444795532E0,1.013160594E1
5.307371208E0,3.873345337E0,-9.307195587E0,1.464105377E0,1.018677075E1
5.317328208E0,3.591780853E0,-9.327553253E0,1.561702423E0,1.011647438E1
5.327286208E0,3.436254272E0,-9.298813019E0,1.677411804E0,1.005432630E1
5.337243208E0,3.296445007E0,-9.262738037E0,1.807491302E0,9.996593942E0
5.347200208E0,3.236719208E0,-9.263935547E0,1.848506012E0,9.985681125E0
5.357157208E0,3.573069763E0,-9.263486481E0,1.585951996E0,1.005456379E1
5.367114208E0,3.848347321E0,-9.252708893E0,1.212628326E0,1.009419964E1
5.377072208E0,3.937711487E0,-9.233997803E0,9.659413147E-1,1.008490604E1
5.387029208E0,3.898792419E0,-9.187145233E0,1.002165985E0,1.003038167E1
5.396986208E0,3.805536346E0,-9.125024414E0,1.204545135E0,9.959874820E0
5.406943208E0,3.686234436E0,-9.066945190E0,1.291065216E0,9.872419602E0
5.416901208E0,3.682791595E0,-9.051527252E0,1.233285370E0,9.849573206E0
5.426858208E0,3.642225952E0,-9.073531494E0,1.192570038E0,9.849721161E0
5.436815208E0,3.550915833E0,-9.099876709E0,1.117575989E0,9.831873446E0
5.446772208E0,3.629053345E0,-9.125174103E0,1.103954315E0,9.882183246E0
5.456730208E0,3.722908173E0,-9.152118073E0,1.149160309E0,9.946953297E0
5.466687208E0,3.837869110E0,-9.148525543E0,1.168170776E0,9.989463543E0
5.476644208E0,3.847898254E0,-9.094487915E0,1.195713501E0,9.947148445E0
5.486601208E0,3.803141327E0,-9.011111298E0,1.291663971E0,9.865718757E0
5.496559208E0,3.829636230E0,-8.874894562E0,1.396146698E0,9.766222030E0
5.506516208E0,3.998185730E0,-8.849597168E0,1.415606232E0,9.813500913E0
5.516473208E0,4.141737213E0,-8.842561798E0,1.382075958E0,9.861795995E0
5.526430208E0,4.260739746E0,-8.852291565E0,1.356928253E0,9.917571448E0
5.536388208E0,4.349505157E0,-8.858129425E0,1.337468719E0,9.958587982E0
5.546345208E0,4.387376404E0,-8.859925690E0,1.333277435E0,9.976220911E0
5.556302208E0,4.420307922E0,-8.860225067E0,1.294508057E0,9.985913152E0
5.566259208E0,4.418960724E0,-8.856931915E0,1.272653503E0,9.979584349E0
5.576217208E0,4.407734070E0,-8.851243744E0,1.255588989E0,9.967403832E0
5.586174208E0,4.373006287E0,-8.831933899E0,1.235979767E0,9.932466278E0
5.596131208E0,4.327500916E0,-8.810678101E0,1.239721985E0,9.894049897E0
5.606088208E0,4.264332275E0,-8.808582458E0,1.278191986E0,9.869621545E0
5.616045208E0,4.213587799E0,-8.791667633E0,1.298549652E0,9.835343060E0
5.626003208E0,4.203858032E0,-8.786278839E0,1.316512299E0,9.828749810E0
5.635960208E0,4.236939240E0,-8.787176971E0,1.342558136E0,9.847263356E0
5.645917208E0,4.267775116E0,-8.796607361E0,1.372046814E0,9.873029827E0
5.655874208E0,4.273612976E0,-8.759783936E0,1.395547943E0,9.846072137E0
5.665832208E0,4.268074493E0,-8.714428253E0,1.395248566E0,9.803287113E0
5.675789208E0,4.272116089E0,-8.686735840E0,1.393003235E0,9.780123386E0
5.685746208E0,4.283492432E0,-8.680748291E0,1.381776581E0,9.778190263E0
5.695703208E0,4.298610992E0,-8.692274323E0,1.363813934E0,9.792531736E0
5.705661208E0,4.283043365E0,-8.708291016E0,1.347048798E0,9.797618759E0
5.715618208E0,4.284091187E0,-8.724906464E0,1.341510315E0,9.812088464E0
5.725575208E0,4.295317841E0,-8.726852417E0,1.350641327E0,9.819976601E0
5.735532208E0,4.290228424E0,-8.734187164E0,1.343456268E0,9.823286624E0
5.745490208E0,4.284839630E0,-8.750952301E0,1.351240082E0,9.836913469E0
5.755447208E0,4.291875000E0,-8.762328644E0,1.350491638E0,9.849996038E0
5.765400292E0,4.284689941E0,-8.800199890E0,1.352437592E0,9.880848822E0
5.775357292E0,4.284989319E0,-8.820407867E0,1.367107086E0,9.900995414E0
5.785315292E0,4.272116089E0,-8.819060669E0,1.349443817E0,9.891804971E0
5.795272292E0,4.276906128E0,-8.795709229E0,1.335672455E0,9.871192824E0
5.805229292E0,4.257596283E0,-8.773255920E0,1.343306580E0,9.843861952E0
5.815186292E0,4.246219940E0,-8.740773468E0,1.336720276E0,9.809094030E0
5.825144292E0,4.237837372E0,-8.747659149E0,1.343755646E0,9.812567728E0
5.835101292E0,4.217779083E0,-8.731941833E0,1.335373077E0,9.788753232E0
5.845058292E0,4.181853790E0,-8.739126892E0,1.322200470E0,9.777957560E0
5.855015292E0,4.161645813E0,-8.754544830E0,1.329385529E0,9.784100211E0
5.864973292E0,4.156706085E0,-8.759334869E0,1.345252533E0,9.788455303E0
5.874930292E0,4.148922272E0,-8.762628021E0,1.353186035E0,9.789193956E0
5.884887292E0,4.157005463E0,-8.773854675E0,1.358574829E0,9.803415009E0
5.894844292E0,4.179907837E0,-8.786428528E0,1.383123779E0,9.827817010E0
5.904801292E0,4.200415192E0,-8.772507477E0,1.385369110E0,9.824440075E0
5.914759292E0,4.220772858E0,-8.739875336E0,1.393302612E0,9.805184168E0
5.924716292E0,4.227059784E0,-8.717272339E0,1.396296387E0,9.788182418E0
5.934673292E0,4.238735504E0,-8.697214050E0,1.410816193E0,9.777464561E0
5.944630292E0,4.275109863E0,-8.690028992E0,1.407972107E0,9.786498540E0
5.954588292E0,4.301455078E0,-8.705446930E0,1.413809967E0,9.812552199E0
5.964545292E0,4.316274261E0,-8.736881561E0,1.420995026E0,9.847971861E0
5.974502292E0,4.320016479E0,-8.778495026E0,1.416953430E0,9.885963500E0
5.984459292E0,4.297114105E0,-8.802894287E0,1.426683197E0,9.899068765E0
5.994417292E0,4.277804260E0,-8.779991913E0,1.419198761E0,9.869244774E0
6.004374292E0,4.239184570E0,-8.736731873E0,1.416953430E0,9.813711156E0
6.014331292E0,4.225862274E0,-8.711434479E0,1.397044830E0,9.782573122E0
6.024288292E0,4.221371613E0,-8.717422028E0,1.378782806E0,9.783377082E0
6.034246292E0,4.224664764E0,-8.721014557E0,1.378782806E0,9.787999249E0
6.044203292E0,4.216880951E0,-8.733139343E0,1.372645569E0,9.794588486E0
6.054160292E0,4.210594025E0,-8.734486542E0,1.374292145E0,9.793315888E0
6.064117292E0,4.198469238E0,-8.720565491E0,1.387614441E0,9.777570264E0
6.074075292E0,4.179159393E0,-8.707542572E0,1.399589539E0,9.759381218E0
6.084032292E0,4.179758148E0,-8.728648682E0,1.420845337E0,9.781538093E0
6.093989292E0,4.189188538E0,-8.751401367E0,1.419647827E0,9.805698672E0
6.103946292E0,4.191134491E0,-8.751101990E0,1.424737244E0,9.807001100E0
6.113904292E0,4.193529510E0,-8.747958527E0,1.426832886E0,9.805524985E0
6.123861292E0,4.199816437E0,-8.735833740E0,1.439107361E0,9.799197887E0
6.133818292E0,4.213438110E0,-8.734636230E0,1.431622925E0,9.802880953E0
6.143775292E0,4.225712585E0,-8.724457397E0,1.422641602E0,9.797791224E0
6.153732292E0,4.251758423E0,-8.726253662E0,1.415157166E0,9.809567904E0
6.163690292E0,4.260290680E0,-8.734785919E0,1.408570862E0,9.819910061E0
6.173647292E0,4.270918579E0,-8.727900238E0,1.418150940E0,9.819783102E0
6.183604292E0,4.271217957E0,-8.701405334E0,1.430874481E0,9.798222258E0
6.193561292E0,4.266577606E0,-8.660390625E0,1.429976349E0,9.759655865E0
6.203519292E0,4.273912354E0,-8.621770935E0,1.441652069E0,9.730345397E0
6.213476292E0,4.276906128E0,-8.638685760E0,1.450034637E0,9.747893011E0
6.223433292E0,4.287384338E0,-8.675658875E0,1.454076233E0,9.785860160E0
6.233390292E0,4.287534027E0,-8.719218292E0,1.441053314E0,9.822644772E0
6.243348292E0,4.285438385E0,-8.701854401E0,1.437909851E0,9.805857275E0
6.253305292E0,4.283193054E0,-8.666078796E0,1.440005493E0,9.773447716E0
6.263262292E0,4.291875000E0,-8.640631714E0,1.435065765E0,9.753979761E0
6.273219292E0,4.291875000E0,-8.646020508E0,1.417851562E0,9.756237220E0
6.283177292E0,4.289629669E0,-8.676407318E0,1.404379578E0,9.780247883E0
6.293134292E0,4.288731537E0,-8.718469849E0,1.402583313E0,9.816933057E0
6.303091292E0,4.286486206E0,-8.733139343E0,1.407672729E0,9.829711557E0
6.313048292E0,4.281696167E0,-8.738827515E0,1.412313080E0,9.833344123E0
6.323006292E0,4.288132782E0,-8.724756775E0,1.409019928E0,9.823176711E0
6.332963292E0,4.285139008E0,-8.711733856E0,1.416055298E0,9.811316716E0
6.342920292E0,4.285737762E0,-8.702902222E0,1.407523041E0,9.802508677E0
6.352877292E0,4.273313599E0,-8.720715179E0,1.412462769E0,9.813619792E0
6.362835292E0,4.277654572E0,-8.734636230E0,1.420995026E0,9.829111128E0
6.372792292E0,4.280049591E0,-8.749904480E0,1.416504364E0,9.843075613E0
6.382749292E0,4.284091187E0,-8.731642456E0,1.410965881E0,9.827809623E0
6.392706292E0,4.275708618E0,-8.718170471E0,1.411265259E0,9.812229623E0
6.402664292E0,4.279301147E0,-8.703950043E0,1.409768372E0,9.800949521E0
6.412621292E0,4.290976868E0,-8.699309692E0,1.414857788E0,9.802667706E0
6.422578292E0,4.287683716E0,-8.700507202E0,1.401086426E0,9.800311240E0
6.432535292E0,4.290527802E0,-8.703201599E0,1.403481445E0,9.804290237E0
6.442492292E0,4.287384338E0,-8.711733856E0,1.408271484E0,9.811177290E0
6.452450292E0,4.287983093E0,-8.704249420E0,1.404379578E0,9.804235767E0
6.462407292E0,4.288881226E0,-8.705147552E0,1.412612457E0,9.806608488E0
6.472364292E0,4.289030914E0,-8.706345062E0,1.433568878E0,9.810777250E0
6.482321292E0,4.297712860E0,-8.698112183E0,1.441951447E0,9.808502197E0
6.492279292E0,4.290378113E0,-8.694369965E0,1.435963898E0,9.801092069E0
6.502236292E0,4.295617218E0,-8.675958252E0,1.426982574E0,9.785747705E0
6.512193292E0,4.293521576E0,-8.666378174E0,1.412762146E0,9.774269029E0
6.522150292E0,4.277504883E0,-8.643475800E0,1.412313080E0,9.746863606E0
6.532108292E0,4.252506866E0,-8.610244904E0,1.401236115E0,9.704823265E0
