"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.416630000E0,4.276756439E0,-8.839717712E0,3.222798157E-1,9.825228708E0
1.426587000E0,4.326453094E0,-8.895551605E0,2.558180237E-1,9.895174460E0
1.436544000E0,4.368365936E0,-8.942404175E0,2.218386841E-1,9.954819224E0
1.446501000E0,4.375850372E0,-8.961564331E0,2.004331970E-1,9.974862165E0
1.456458000E0,4.356690216E0,-8.930878143E0,1.745370483E-1,9.938400134E0
1.466415000E0,4.325405273E0,-8.883127441E0,1.697470093E-1,9.881695096E0
1.476372000E0,4.278253326E0,-8.808732147E0,1.426533508E-1,9.793751250E0
1.486330000E0,4.256249084E0,-8.742719421E0,1.270857239E-1,9.724553971E0
1.496287000E0,4.248914337E0,-8.714877319E0,1.092727661E-1,9.696097167E0
1.506244000E0,4.271517334E0,-8.741821289E0,1.019380188E-1,9.730143429E0
1.516201000E0,4.279600525E0,-8.790470123E0,9.909393311E-2,9.777380286E0
1.526158000E0,4.284540253E0,-8.828341370E0,1.154100037E-1,9.813776846E0
1.536115000E0,4.294120331E0,-8.848848724E0,1.516346741E-1,9.836899219E0
1.546072000E0,4.314028931E0,-8.875493317E0,1.960922241E-1,9.870343428E0
1.556030000E0,4.308041382E0,-8.885073395E0,2.424957275E-1,9.877375864E0
1.565987000E0,4.283193054E0,-8.850195923E0,2.790197754E-1,9.836135555E0
1.575944000E0,4.263883209E0,-8.821455688E0,3.212319946E-1,9.803161249E0
1.585901000E0,4.258045349E0,-8.822952576E0,3.399430847E-1,9.802601882E0
1.595858000E0,4.245321808E0,-8.814869385E0,3.164419556E-1,9.789015019E0
1.605815000E0,4.254752197E0,-8.812324677E0,2.926414490E-1,9.790077706E0
1.615772000E0,4.269571381E0,-8.825946350E0,2.558180237E-1,9.807752628E0
1.625730000E0,4.265829163E0,-8.839418335E0,2.309696960E-1,9.817635252E0
1.635687000E0,4.297413483E0,-8.857680359E0,2.160008240E-1,9.847482944E0
1.645644000E0,4.298461304E0,-8.882678375E0,2.121089172E-1,9.870346240E0
1.655601000E0,4.306544495E0,-8.892557831E0,2.097138977E-1,9.882706622E0
1.665558000E0,4.309388580E0,-8.891809387E0,1.984872437E-1,9.883041096E0
1.675515000E0,4.301904144E0,-8.859326935E0,1.865121460E-1,9.850321811E0
1.685472000E0,4.289929047E0,-8.820108490E0,1.734892273E-1,9.809582229E0
1.695430000E0,4.282444611E0,-8.804391174E0,1.627116394E-1,9.791992181E0
1.705387000E0,4.274960175E0,-8.796757050E0,1.462458801E-1,9.781595317E0
1.715344000E0,4.277355194E0,-8.791368256E0,1.499880981E-1,9.777853532E0
1.725301000E0,4.286186829E0,-8.784632263E0,1.428030396E-1,9.775559024E0
1.735258000E0,4.287683716E0,-8.788224792E0,1.411564636E-1,9.779419809E0
1.745215000E0,4.296066284E0,-8.801397400E0,1.404080200E-1,9.794921956E0
1.755173000E0,4.299808502E0,-8.820557556E0,1.490899658E-1,9.813909342E0
1.765130000E0,4.328399048E0,-8.869805145E0,1.445993042E-1,9.870632735E0
1.775087000E0,4.354444885E0,-8.923094330E0,1.477427673E-1,9.929986435E0
1.785044000E0,4.363426208E0,-8.960666199E0,1.293310547E-1,9.967434651E0
1.795001000E0,4.363725586E0,-8.971294098E0,1.212478638E-1,9.977019586E0
1.804958000E0,4.359833679E0,-8.954828339E0,1.176553345E-1,9.960469018E0
1.814915000E0,4.350103912E0,-8.932973785E0,1.043330383E-1,9.936413341E0
1.824872000E0,4.315675507E0,-8.883127441E0,1.221459961E-1,9.876736701E0
1.834830000E0,4.302053833E0,-8.836873627E0,1.320254517E-1,9.829315001E0
1.844787000E0,4.298161926E0,-8.798253937E0,1.648072815E-1,9.793397251E0
1.854744000E0,4.270768890E0,-8.763226776E0,1.681004333E-1,9.749967600E0
1.864701000E0,4.264781342E0,-8.724158020E0,1.775308228E-1,9.712404967E0
1.874658000E0,4.230053558E0,-8.684490509E0,1.817221069E-1,9.661612258E0
1.884615000E0,4.199067993E0,-8.666527863E0,1.823208618E-1,9.631932210E0
1.894573000E0,4.203109589E0,-8.690777435E0,1.978884888E-1,9.655822207E0
1.904530083E0,4.231700134E0,-8.736582184E0,2.252815247E-1,9.710092999E0
1.914487083E0,4.238885193E0,-8.779692535E0,2.790197754E-1,9.753409698E0
1.924444083E0,4.268673248E0,-8.808732147E0,3.347039795E-1,9.794251380E0
1.934401083E0,4.269571381E0,-8.824748840E0,3.770658875E-1,9.810586657E0
1.944358083E0,4.288282471E0,-8.826844482E0,3.827540588E-1,9.820847761E0
1.954315083E0,4.298610992E0,-8.825197906E0,3.728746033E-1,9.823502941E0
1.964272083E0,4.299808502E0,-8.812474365E0,3.329077148E-1,9.811161253E0
1.974230083E0,4.282444611E0,-8.802295532E0,2.918930054E-1,9.793106760E0
1.984187083E0,4.268224182E0,-8.791817322E0,2.531236267E-1,9.776393050E0
1.994144083E0,4.273313599E0,-8.795559540E0,2.318678284E-1,9.781453850E0
2.004101083E0,4.278702393E0,-8.803043976E0,2.314187622E-1,9.790527670E0
2.014058083E0,4.267625427E0,-8.808881836E0,2.335144043E-1,9.790993564E0
2.024015083E0,4.285588074E0,-8.809480591E0,2.450404358E-1,9.799656026E0
2.033973083E0,4.287983093E0,-8.798553314E0,2.420466614E-1,9.790808241E0
2.043930083E0,4.282444611E0,-8.799601135E0,2.523751831E-1,9.789586570E0
2.053887083E0,4.290527802E0,-8.788673859E0,2.483335876E-1,9.783204310E0
2.063844083E0,4.295766907E0,-8.797056427E0,2.724334717E-1,9.793673218E0
2.073801083E0,4.299808502E0,-8.803493042E0,2.760260010E-1,9.801328137E0
2.083758083E0,4.319866791E0,-8.815318451E0,2.881507874E-1,9.821105811E0
2.093715083E0,4.330045624E0,-8.819958801E0,3.047662354E-1,9.830251819E0
2.103673083E0,4.324956207E0,-8.827892303E0,3.176394653E-1,9.835538803E0
2.113630083E0,4.332440643E0,-8.835227051E0,3.035687256E-1,9.844969931E0
2.123587083E0,4.330794067E0,-8.827742615E0,2.800675964E-1,9.836831542E0
2.133544083E0,4.319567413E0,-8.821006622E0,2.649490356E-1,9.825427139E0
2.143501083E0,4.326153717E0,-8.823102264E0,2.472857666E-1,9.829745154E0
2.153458083E0,4.319417725E0,-8.817264404E0,2.360591125E-1,9.821264937E0
2.163415083E0,4.310885468E0,-8.794212341E0,2.246827698E-1,9.796549728E0
2.173373083E0,4.316124573E0,-8.783734131E0,2.119592285E-1,9.789169695E0
2.183330083E0,4.305796051E0,-8.782386932E0,2.085163879E-1,9.783336800E0
2.193287083E0,4.306993561E0,-8.787626038E0,1.910028076E-1,9.788209590E0
2.203244083E0,4.302353210E0,-8.799002380E0,1.947450256E-1,9.796459139E0
2.213201083E0,4.310286713E0,-8.789422302E0,1.947450256E-1,9.791345238E0
2.223158083E0,4.292024689E0,-8.757688293E0,1.904040527E-1,9.754733921E0
2.233115083E0,4.297114105E0,-8.730594635E0,1.830693054E-1,9.732522113E0
2.243073083E0,4.306394806E0,-8.721014557E0,1.960922241E-1,9.728287788E0
2.253030083E0,4.317322083E0,-8.758436737E0,2.170486450E-1,9.767118007E0
2.262987083E0,4.343218231E0,-8.839418335E0,2.390528870E-1,9.851700736E0
2.272944083E0,4.360731812E0,-8.880433044E0,2.664459229E-1,9.896922068E0
2.282901083E0,4.353546753E0,-8.907975769E0,2.902464294E-1,9.919155439E0
2.292858083E0,4.347559204E0,-8.922046509E0,3.011737061E-1,9.929495986E0
2.302815083E0,4.321663055E0,-8.892557831E0,3.198847961E-1,9.892253667E0
2.312773083E0,4.285588074E0,-8.858877869E0,3.222798157E-1,9.846311315E0
2.322730083E0,4.244423676E0,-8.797206116E0,3.188369751E-1,9.772800254E0
2.332687083E0,4.224814453E0,-8.758885803E0,3.022215271E-1,9.729258735E0
2.342644083E0,4.221521301E0,-8.748557281E0,2.995271301E-1,9.718447052E0
2.352601083E0,4.221970367E0,-8.777147827E0,2.900967407E-1,9.744101492E0
2.362558083E0,4.241429901E0,-8.839568024E0,2.897973633E-1,9.808754914E0
2.372515083E0,4.253554688E0,-8.890312500E0,2.796185303E-1,9.859440671E0
2.382473083E0,4.249812469E0,-8.908574524E0,2.719844055E-1,9.874086367E0
2.392430083E0,4.254452820E0,-8.897946625E0,2.700384521E-1,9.866445343E0
