"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.279155417E-1,4.112547913E0,-8.740623779E0,8.439450073E-1,9.696586903E0
4.378725417E-1,4.092190247E0,-8.695567474E0,8.569679260E-1,9.648487381E0
4.478295417E-1,4.060306549E0,-8.741222534E0,8.605604553E-1,9.676550261E0
4.577865417E-1,4.037853241E0,-8.840017090E0,8.753796387E-1,9.757891701E0
4.677435417E-1,4.016896820E0,-8.912915497E0,9.273216248E-1,9.820155198E0
4.777005417E-1,3.973636780E0,-8.907975769E0,9.439370728E-1,9.799634624E0
4.876565417E-1,3.940705261E0,-8.843310242E0,9.123527527E-1,9.724488754E0
4.976135417E-1,3.981869659E0,-8.799451447E0,9.116043091E-1,9.701373829E0
5.075705417E-1,4.054169312E0,-8.827143860E0,9.054670715E-1,9.755748467E0
5.175275417E-1,4.127367096E0,-8.870852966E0,8.442443848E-1,9.820383907E0
5.274845417E-1,4.209396515E0,-8.944050751E0,7.954458618E-1,9.917045778E0
5.374415417E-1,4.269571381E0,-9.010662231E0,7.423063660E-1,9.998614522E0
5.473985417E-1,4.312532043E0,-9.043593750E0,6.782395935E-1,1.004213770E1
5.573555417E-1,4.344715118E0,-9.032217407E0,6.256988525E-1,1.004236027E1
5.673125417E-1,4.315376129E0,-8.992998962E0,5.774990845E-1,9.991496718E0
5.772695417E-1,4.288432159E0,-8.948990479E0,5.423222351E-1,9.938269184E0
5.872265417E-1,4.258644104E0,-8.906927948E0,5.309458923E-1,9.886926652E0
5.971835417E-1,4.255800018E0,-8.880582733E0,5.210664368E-1,9.861444808E0
6.071405417E-1,4.242477722E0,-8.884923706E0,5.334906006E-1,9.860278835E0
6.170975417E-1,4.239034882E0,-8.896898804E0,5.495072937E-1,9.870470268E0
6.270545417E-1,4.211791534E0,-8.925788727E0,5.596861267E-1,9.885450970E0
6.370115417E-1,4.158352661E0,-8.958869934E0,5.686674500E-1,9.893261849E0
6.469685417E-1,4.102069702E0,-8.985664215E0,5.938151550E-1,9.895542111E0
6.569255417E-1,4.049379272E0,-9.012757874E0,6.255491638E-1,9.900433765E0
6.668825417E-1,4.002227325E0,-9.014404449E0,6.703060913E-1,9.885677589E0
6.768395417E-1,3.968996429E0,-9.001082153E0,7.044351196E-1,9.862486574E0
6.867965417E-1,3.946992188E0,-8.959917755E0,7.288343811E-1,9.817844624E0
6.967535417E-1,3.949387207E0,-8.938063202E0,7.738906860E-1,9.802323189E0
7.067105417E-1,3.941902771E0,-8.919651489E0,8.301736450E-1,9.787132799E0
7.166675417E-1,3.918850708E0,-8.903784485E0,8.696914673E-1,9.766838397E0
7.266245417E-1,3.879931641E0,-8.870553589E0,9.169931030E-1,9.725300348E0
7.365815417E-1,3.818110199E0,-8.738528137E0,9.451345825E-1,9.582959818E0
7.465385417E-1,3.855532379E0,-8.676706696E0,9.449848938E-1,9.541664711E0
7.564955417E-1,3.986360321E0,-8.777746582E0,9.759704590E-1,9.689810215E0
7.664515417E-1,4.032913513E0,-8.961863708E0,1.064735870E0,9.884991402E0
7.764085417E-1,4.035308533E0,-8.999285889E0,1.114731903E0,9.925396147E0
7.863655417E-1,4.053420868E0,-8.885971527E0,1.072519684E0,9.825528443E0
7.963225417E-1,4.081562347E0,-8.822353821E0,1.026864624E0,9.774841640E0
8.062795417E-1,4.069587250E0,-8.805588684E0,1.035396881E0,9.755612700E0
8.162365417E-1,4.049229584E0,-8.825197906E0,1.050515442E0,9.766471267E0
8.261935417E-1,4.039050751E0,-8.848399658E0,1.038839722E0,9.781988318E0
8.361505417E-1,4.026327209E0,-8.858877869E0,1.005159760E0,9.782707909E0
8.461075417E-1,4.005370789E0,-8.842112732E0,9.391470337E-1,9.752330484E0
8.560645417E-1,4.008813629E0,-8.855435028E0,8.913963318E-1,9.761347431E0
8.660215417E-1,4.013154602E0,-8.898695068E0,8.559201050E-1,9.799223592E0
8.759785417E-1,4.032763824E0,-8.942254486E0,8.527766418E-1,9.846538852E0
8.859355417E-1,4.035907288E0,-8.963959351E0,8.418493652E-1,9.866601503E0
8.958925417E-1,4.029470673E0,-8.963510284E0,8.208929443E-1,9.861795767E0
9.058495417E-1,4.013304291E0,-8.943901062E0,7.987390137E-1,9.835545819E0
9.158065417E-1,3.975433044E0,-8.912316742E0,7.740403748E-1,9.789412449E0
9.257635417E-1,3.952530670E0,-8.873846741E0,7.625143433E-1,9.744181997E0
9.357205417E-1,3.935166779E0,-8.851692810E0,7.655081177E-1,9.717201545E0
9.456775417E-1,3.923640747E0,-8.855135651E0,7.707472229E-1,9.716091569E0
9.556345417E-1,3.933370514E0,-8.890462189E0,7.911048889E-1,9.753848906E0
9.655915417E-1,3.949836273E0,-8.951834564E0,8.174501038E-1,9.818593246E0
9.755485417E-1,3.968397675E0,-9.006171570E0,8.253836060E-1,9.876262681E0
9.855055417E-1,3.956721954E0,-9.062155151E0,8.202941895E-1,9.922257161E0
9.954625417E-1,3.951931915E0,-9.110354919E0,8.261320496E-1,9.964879667E0
1.005419542E0,3.945046234E0,-9.139244843E0,8.193960571E-1,9.988022626E0
1.015376542E0,3.911665649E0,-9.143885193E0,8.111631775E-1,9.978464324E0
1.025333542E0,3.876039734E0,-9.129964142E0,8.137078857E-1,9.951987227E0
1.035290542E0,3.844455414E0,-9.082213440E0,7.911048889E-1,9.894053029E0
1.045247542E0,3.821403351E0,-9.025631104E0,7.975415039E-1,9.833677483E0
1.055204542E0,3.808380432E0,-8.977281647E0,7.973918152E-1,9.784231242E0
1.065161167E0,3.788022766E0,-8.939560089E0,8.063731384E-1,9.742437513E0
1.075117167E0,3.810775452E0,-8.913065186E0,8.146060181E-1,9.727709058E0
1.085074167E0,3.817960510E0,-8.925938416E0,8.207432556E-1,9.742834215E0
1.095031167E0,3.812122650E0,-8.952133942E0,8.226892090E-1,9.764722154E0
1.104988167E0,3.821103973E0,-9.008117523E0,8.196954346E-1,9.819313494E0
1.114945167E0,3.828139343E0,-9.054970093E0,8.301736450E-1,9.865917215E0
1.124902167E0,3.811523895E0,-9.078920288E0,8.193960571E-1,9.880582872E0
1.134859167E0,3.793261871E0,-9.089847565E0,8.184979248E-1,9.883526862E0
1.144816167E0,3.773502960E0,-9.072333984E0,8.216413879E-1,9.860104618E0
1.154773167E0,3.732039185E0,-9.030570831E0,8.274792480E-1,9.806326933E0
1.164730167E0,3.707490234E0,-8.972641296E0,8.247848511E-1,9.743410374E0
1.174687167E0,3.694467316E0,-8.930578766E0,8.464897156E-1,9.701591142E0
1.184644167E0,3.703748016E0,-8.896300049E0,8.390052795E-1,9.672943388E0
1.194601167E0,3.721411285E0,-8.856482849E0,8.108638000E-1,9.640730808E0
1.204558167E0,3.730093231E0,-8.826844482E0,8.177494812E-1,9.617457733E0
1.214515167E0,3.757785645E0,-8.851393433E0,8.366102600E-1,9.652359058E0
1.224472167E0,3.803440704E0,-8.926088104E0,8.657995605E-1,9.741191863E0
1.234429167E0,3.835025024E0,-9.037007446E0,8.831634521E-1,9.856718430E0
1.244386167E0,3.821852417E0,-9.122180328E0,9.020242310E-1,9.931484157E0
1.254343167E0,3.824546814E0,-9.169481964E0,9.020242310E-1,9.975981432E0
1.264300167E0,3.789968719E0,-9.187444611E0,9.150471497E-1,9.980496614E0
1.274257167E0,3.745062103E0,-9.189240875E0,9.168434143E-1,9.965351969E0
1.284214167E0,3.695664825E0,-9.175918579E0,9.208850098E-1,9.934960970E0
1.294171167E0,3.677402802E0,-9.156908112E0,9.379495239E-1,9.912215032E0
1.304128167E0,3.683240662E0,-9.098529510E0,9.517208862E-1,9.861808844E0
1.314085167E0,3.702849884E0,-9.042246552E0,9.713301086E-1,9.819205780E0
1.324042167E0,3.725003815E0,-9.026529236E0,9.683363342E-1,9.812826235E0
1.333999167E0,3.738475800E0,-9.022188263E0,9.372010803E-1,9.810934116E0
1.343956167E0,3.730392609E0,-9.024732971E0,9.072633362E-1,9.807382983E0
1.353913167E0,3.719914398E0,-9.016949158E0,8.762777710E-1,9.793416052E0
1.363870167E0,3.740721130E0,-9.033115540E0,8.527766418E-1,9.814142801E0
1.373827167E0,3.752696228E0,-9.048683167E0,8.181985474E-1,9.830098926E0
1.383783167E0,3.760480042E0,-9.056616669E0,8.153544617E-1,9.840138135E0
1.393740167E0,3.765719147E0,-9.073381805E0,8.202941895E-1,9.857980556E0
1.403697167E0,3.754642181E0,-9.097182312E0,8.137078857E-1,9.875129592E0
1.413654167E0,3.753145294E0,-9.133257294E0,8.126600647E-1,9.907719454E0
1.423611167E0,3.748654633E0,-9.164841614E0,8.107141113E-1,9.934988210E0
1.433568167E0,3.760480042E0,-9.183253326E0,8.241860962E-1,9.957541590E0
1.443525167E0,3.750600586E0,-9.169931030E0,8.330177307E-1,9.942261231E0
1.453482167E0,3.731141052E0,-9.146729279E0,8.258326721E-1,9.912924374E0
1.463439167E0,3.728446655E0,-9.140442352E0,8.325686646E-1,9.906673076E0
1.473396167E0,3.695066071E0,-9.078321533E0,8.147557068E-1,9.835306909E0
1.483353167E0,3.669319611E0,-9.030421143E0,8.090675354E-1,9.780951012E0
1.493310167E0,3.660937042E0,-8.997639313E0,8.116122437E-1,9.747752955E0
1.503267167E0,3.673361206E0,-8.996441803E0,8.430468750E-1,9.753987682E0
1.513224167E0,3.697311401E0,-9.019344177E0,8.807684326E-1,9.787463104E0
1.523181167E0,3.707041168E0,-9.056466980E0,9.111552429E-1,9.828120485E0
1.533138167E0,3.699407043E0,-9.085207214E0,9.343569946E-1,9.853914227E0
1.543095167E0,3.688779144E0,-9.086255035E0,9.613009644E-1,9.853487793E0
1.553052167E0,3.671115875E0,-9.076375580E0,9.882449341E-1,9.840442748E0
1.563009167E0,3.626209259E0,-9.036109314E0,1.003064117E0,9.788094950E0
1.572966167E0,3.593277740E0,-9.006470947E0,1.026265869E0,9.750968438E0
1.582923167E0,3.570075989E0,-8.993747406E0,1.038839722E0,9.732015358E0
1.592880167E0,3.563190308E0,-8.993448029E0,1.060843964E0,9.731588900E0
1.602837167E0,3.562890930E0,-8.976084137E0,1.074914703E0,9.716981004E0
1.612794167E0,3.550167389E0,-8.944350128E0,1.085542603E0,9.684187650E0
1.622751167E0,3.559298401E0,-8.940158844E0,1.091380463E0,9.684325303E0
1.632708167E0,3.566932526E0,-8.965007172E0,1.073866882E0,9.708117805E0
1.642665167E0,3.570824432E0,-8.979676666E0,1.064286804E0,9.722041275E0
1.652622167E0,3.591930542E0,-9.026828613E0,1.068029022E0,9.773754950E0
1.662579167E0,3.605402527E0,-9.091194763E0,1.087937622E0,9.840343382E0
1.672536167E0,3.599115601E0,-9.131760406E0,1.104852448E0,9.877417687E0
1.682493167E0,3.575464783E0,-9.150471497E0,1.108444977E0,9.886542737E0
1.692450167E0,3.563938751E0,-9.146429901E0,1.108594666E0,9.878654842E0
1.702406167E0,3.544179840E0,-9.119785309E0,1.112336884E0,9.847283288E0
1.712363167E0,3.543581085E0,-9.103020172E0,1.116677856E0,9.832035018E0
1.722320167E0,3.527863770E0,-9.070537720E0,1.115779724E0,9.796195266E0
1.732277167E0,3.522774353E0,-9.036857758E0,1.106349335E0,9.762107668E0
1.742234167E0,3.533701630E0,-9.060658264E0,1.096769257E0,9.787005578E0
1.752191167E0,3.543880463E0,-9.083261261E0,1.077609100E0,9.809483434E0
1.762148167E0,3.565285950E0,-9.105115814E0,1.072519684E0,9.836904816E0
1.772105167E0,3.573967896E0,-9.141639862E0,1.067879333E0,9.873357694E0
1.782062167E0,3.596121826E0,-9.165140991E0,1.061891785E0,9.902500479E0
1.792019167E0,3.589236145E0,-9.190588074E0,1.050066376E0,9.922306417E0
1.801976167E0,3.593726807E0,-9.182504883E0,1.035396881E0,9.914903680E0
1.811933167E0,3.589086456E0,-9.154513092E0,1.018032990E0,9.885496584E0
1.821890167E0,3.581751709E0,-9.126072235E0,9.949809265E-1,9.854142621E0
1.831847167E0,3.566184082E0,-9.093290405E0,9.910890198E-1,9.817731752E0
1.841804167E0,3.548520813E0,-9.052724762E0,1.004710693E0,9.775135250E0
1.851761167E0,3.528612213E0,-9.000034332E0,1.004860382E0,9.719128897E0
1.861718167E0,3.510649567E0,-8.948242035E0,9.963281250E-1,9.663765603E0
1.871675167E0,3.511996765E0,-8.914562073E0,1.011446686E0,9.634654256E0
1.881632167E0,3.555256805E0,-8.920549622E0,1.016835480E0,9.656604522E0
1.891589167E0,3.593427429E0,-8.971743164E0,1.037642212E0,9.720164477E0
1.901546167E0,3.648063812E0,-9.049132233E0,1.071172485E0,9.815425321E0
1.911503167E0,3.657643890E0,-9.130263519E0,1.093476105E0,9.896249833E0
1.921460167E0,3.660188599E0,-9.172326050E0,1.102607117E0,9.937016061E0
1.931417167E0,3.620072021E0,-9.162596283E0,1.113384705E0,9.914520542E0
1.941374167E0,3.597618713E0,-9.143286438E0,1.119971008E0,9.889230625E0
1.951331167E0,3.581003265E0,-9.106762390E0,1.135987701E0,9.851252391E0
1.961288167E0,3.584296417E0,-9.073980560E0,1.145567780E0,9.823269799E0
1.971245167E0,3.581452332E0,-9.064550171E0,1.144669647E0,9.813416286E0
1.981202167E0,3.596421204E0,-9.060358887E0,1.133442993E0,9.813717015E0
1.991159167E0,3.625011749E0,-9.051976318E0,1.142873383E0,9.817593647E0
2.001115167E0,3.647465057E0,-9.058862000E0,1.134640503E0,9.831296514E0
2.011072167E0,3.697161713E0,-9.071585541E0,1.132395172E0,9.861287329E0
2.021029167E0,3.711382141E0,-9.089997253E0,1.120719452E0,9.882227459E0
2.030986167E0,3.709436188E0,-9.083410950E0,1.105301514E0,9.873700560E0
2.040943167E0,3.704047394E0,-9.065897369E0,1.099463654E0,9.854911594E0
2.050900167E0,3.710184631E0,-9.058263245E0,1.082698517E0,9.848341946E0
2.060857167E0,3.705544281E0,-9.035510559E0,1.073268127E0,9.824633019E0
2.070815292E0,3.704346771E0,-9.024433594E0,1.086141357E0,9.815410829E0
2.080772292E0,3.699407043E0,-8.997040558E0,1.083147583E0,9.788031465E0
2.090729292E0,3.715423737E0,-9.005722504E0,1.088536377E0,9.802669167E0
2.100686292E0,3.729943542E0,-9.005123749E0,1.098415833E0,9.808733349E0
2.110643292E0,3.747906189E0,-8.984915771E0,1.114282837E0,9.798833526E0
2.120600292E0,3.769161987E0,-8.969198456E0,1.121617584E0,9.793422743E0
2.130557292E0,3.783382416E0,-8.960366821E0,1.129102020E0,9.791681543E0
2.140514292E0,3.792962494E0,-8.935219116E0,1.138083344E0,9.773430249E0
2.150471292E0,3.809428253E0,-8.932524719E0,1.149160309E0,9.778666110E0
2.160428292E0,3.828438721E0,-8.923842773E0,1.146914978E0,9.777899920E0
2.170385292E0,3.843257904E0,-8.923094330E0,1.163380737E0,9.784973095E0
2.180342292E0,3.876039734E0,-8.922046509E0,1.184636536E0,9.799487826E0
2.190299292E0,3.887416077E0,-8.925040283E0,1.193168793E0,9.807752014E0
2.200256292E0,3.912264404E0,-8.905880127E0,1.207688599E0,9.801990887E0
2.210213292E0,3.918401642E0,-8.865763550E0,1.220711517E0,9.769635170E0
2.220170292E0,3.905977478E0,-8.826096039E0,1.248254242E0,9.732151355E0
2.230127292E0,3.916904755E0,-8.837921448E0,1.237626343E0,9.745907723E0
2.240084292E0,3.917054443E0,-8.809031525E0,1.228794708E0,9.718656715E0
2.250041292E0,3.932173004E0,-8.816515961E0,1.241967316E0,9.733212267E0
2.259998292E0,3.926035767E0,-8.850195923E0,1.195713501E0,9.755483355E0
2.269955292E0,3.870950317E0,-8.849597168E0,1.175655212E0,9.730456905E0
2.279912292E0,3.822002106E0,-8.830287323E0,1.169667664E0,9.692770334E0
2.289869292E0,3.803590393E0,-8.827892303E0,1.136287079E0,9.679366236E0
2.299825292E0,3.804338837E0,-8.841963043E0,1.115330658E0,9.690060212E0
2.309782292E0,3.801045685E0,-8.884923706E0,1.103654938E0,9.726657791E0
2.319739292E0,3.798051910E0,-8.913813629E0,1.111289062E0,9.752755257E0
2.329696292E0,3.786974945E0,-8.952283630E0,1.128203888E0,9.785571289E0
2.339653292E0,3.794758759E0,-8.990753632E0,1.138532410E0,9.824973331E0
2.349610292E0,3.807332611E0,-9.004974060E0,1.147663422E0,9.843905260E0
2.359567292E0,3.800446930E0,-9.006770325E0,1.139430542E0,9.841931239E0
2.369524292E0,3.780238953E0,-8.986712036E0,1.145118713E0,9.816440120E0
2.379481292E0,3.762425995E0,-8.942404175E0,1.143023071E0,9.768773901E0
2.389438292E0,3.740272064E0,-8.892707520E0,1.161883850E0,9.716988022E0
2.399395292E0,3.752247162E0,-8.897647247E0,1.180445251E0,9.728357328E0
2.409352292E0,3.811074829E0,-8.915011139E0,1.197210388E0,9.769085304E0
2.419309292E0,3.851341095E0,-8.986412659E0,1.196162567E0,9.849834800E0
2.429266292E0,3.853137360E0,-9.046138458E0,1.198407898E0,9.905325336E0
2.439223292E0,3.819906464E0,-9.044940948E0,1.203197937E0,9.891932442E0
2.449180292E0,3.780837708E0,-9.028026123E0,1.187480621E0,9.859518227E0
2.459137292E0,3.763773193E0,-8.978329468E0,1.210233307E0,9.810252461E0
2.469094292E0,3.764821014E0,-8.942254486E0,1.180894318E0,9.774062817E0
2.479051292E0,3.792812805E0,-8.905580750E0,1.190324707E0,9.752521231E0
2.489008292E0,3.807781677E0,-8.910071411E0,1.177002411E0,9.760835442E0
2.498965292E0,3.831582184E0,-8.911119232E0,1.182690582E0,9.771787197E0
2.508922292E0,3.835025024E0,-8.943152618E0,1.130748596E0,9.796223154E0
2.518879292E0,3.829486542E0,-8.959768066E0,1.113235016E0,9.807227089E0
2.528836292E0,3.833528137E0,-8.943601685E0,1.119072876E0,9.794706385E0
2.538793292E0,3.817062378E0,-8.944350128E0,1.100661163E0,9.786869745E0
2.548750292E0,3.807033234E0,-8.905131683E0,1.123713226E0,9.749748907E0
2.558707292E0,3.802542572E0,-8.878786469E0,1.141526184E0,9.726009521E0
2.568664292E0,3.806883545E0,-8.875792694E0,1.156045990E0,9.726690116E0
2.578621292E0,3.807781677E0,-8.915310516E0,1.133442993E0,9.760463919E0
2.588578292E0,3.819457397E0,-8.929830322E0,1.131197662E0,9.778022937E0
2.598534292E0,3.844754791E0,-8.936865692E0,1.153501282E0,9.796952231E0
2.608491292E0,3.849395142E0,-8.942553864E0,1.164278870E0,9.805236246E0
2.618448292E0,3.864214325E0,-8.945547638E0,1.169967041E0,9.814468797E0
2.628405292E0,3.879183197E0,-8.943152618E0,1.164428558E0,9.817532017E0
2.638362292E0,3.888613586E0,-8.944499817E0,1.161285095E0,9.822116659E0
2.648319292E0,3.892056427E0,-8.948092346E0,1.160686340E0,9.826680653E0
2.658276292E0,3.889661407E0,-8.959319000E0,1.161584473E0,9.836063303E0
2.668233292E0,3.895050201E0,-8.967102814E0,1.171463928E0,9.846455031E0
2.678190292E0,3.904480591E0,-8.957373047E0,1.159638519E0,9.839932016E0
2.688147292E0,3.925586700E0,-8.947194214E0,1.157692566E0,9.838839734E0
2.698104292E0,3.916156311E0,-8.937314758E0,1.134640503E0,9.823404930E0
2.708061292E0,3.907773743E0,-8.916957092E0,1.121018829E0,9.799974624E0
2.718018292E0,3.913611603E0,-8.938063202E0,1.099014587E0,9.819020452E0
2.727975292E0,3.926185455E0,-8.946445770E0,1.081650696E0,9.829740199E0
2.737932292E0,3.933071136E0,-8.970994720E0,1.062939606E0,9.852798356E0
2.747889292E0,3.936364288E0,-8.985664215E0,1.062191162E0,9.867389486E0
2.757846292E0,3.927083588E0,-8.994346161E0,1.051712952E0,9.870478636E0
2.767803292E0,3.925886078E0,-9.018745422E0,1.030157776E0,9.889973485E0
2.777760292E0,3.902983704E0,-9.018595734E0,1.027762756E0,9.880518563E0
2.787717292E0,3.878135376E0,-9.021589508E0,1.037791901E0,9.874513825E0
2.797674292E0,3.861669617E0,-9.019643555E0,1.042282562E0,9.866753013E0
2.807631292E0,3.856280823E0,-9.003477173E0,1.066532135E0,9.852461306E0
2.817588292E0,3.853287048E0,-8.968300323E0,1.092128906E0,9.821964025E0
2.827545292E0,3.846551056E0,-8.969797211E0,1.101259918E0,9.821710158E0
2.837502292E0,3.838467865E0,-8.994795227E0,1.087039490E0,9.839808513E0
2.847459292E0,3.850592651E0,-8.992549896E0,1.090332642E0,9.842857444E0
2.857416292E0,3.854035492E0,-8.985514526E0,1.117426300E0,9.840818178E0
2.867373292E0,3.853436737E0,-8.989855499E0,1.138083344E0,9.846913744E0
2.877330292E0,3.851939850E0,-8.981023865E0,1.151106262E0,9.839780277E0
2.887287292E0,3.841761017E0,-8.963959351E0,1.156495056E0,9.820854126E0
2.897244292E0,3.819008331E0,-8.930279388E0,1.176403656E0,9.783590351E0
2.907200292E0,3.792214050E0,-8.892557831E0,1.183738403E0,9.739594898E0
2.917157292E0,3.788172455E0,-8.904532928E0,1.193318481E0,9.750126472E0
2.927114292E0,3.800446930E0,-8.958869934E0,1.182091827E0,9.803167266E0
2.937071292E0,3.794609070E0,-8.987310791E0,1.176703033E0,9.826262935E0
2.947028292E0,3.799548798E0,-8.965456238E0,1.178199921E0,9.808370490E0
2.956985292E0,3.779340820E0,-8.953331451E0,1.185085602E0,9.790300761E0
2.966942292E0,3.781586151E0,-8.925938416E0,1.180295563E0,9.765544943E0
2.976899292E0,3.772754517E0,-8.910969543E0,1.172511749E0,9.747504227E0
2.986856292E0,3.792214050E0,-8.911568298E0,1.165775757E0,9.754792158E0
2.996813292E0,3.799997864E0,-8.951235809E0,1.169667664E0,9.794525446E0
3.006770292E0,3.808081055E0,-8.984167328E0,1.161285095E0,9.826765845E0
3.016727292E0,3.810027008E0,-9.017398224E0,1.165476379E0,9.858403102E0
3.026684292E0,3.813170471E0,-9.046437836E0,1.175206146E0,9.887336145E0
3.036641292E0,3.817361755E0,-9.051227875E0,1.188079376E0,9.894872885E0
3.046598292E0,3.804189148E0,-9.018895111E0,1.208586731E0,9.862707842E0
3.056555292E0,3.809278564E0,-9.013955383E0,1.206042023E0,9.859844431E0
3.066511542E0,3.793112183E0,-9.003177795E0,1.190175018E0,9.841820310E0
3.076468542E0,3.781137085E0,-8.978030090E0,1.179397430E0,9.812899686E0
3.086425542E0,3.796555023E0,-8.977730713E0,1.159937897E0,9.816258693E0
3.096382542E0,3.820205841E0,-8.975186005E0,1.148411865E0,9.821750674E0
3.106339542E0,3.839066620E0,-8.942853241E0,1.138682098E0,9.798451588E0
3.116296542E0,3.833228760E0,-8.886570282E0,1.128503265E0,9.743628365E0
3.126253542E0,3.839365997E0,-8.862769775E0,1.127904510E0,9.724278273E0
3.136210542E0,3.828139343E0,-8.864865417E0,1.118324432E0,9.720655288E0
3.146167542E0,3.840114441E0,-8.888067169E0,1.127754822E0,9.747617548E0
3.156124542E0,3.829785919E0,-8.918154602E0,1.142873383E0,9.772763236E0
3.166081542E0,3.821852417E0,-8.955277405E0,1.157991943E0,9.805329910E0
3.176038542E0,3.824397125E0,-8.975036316E0,1.158890076E0,9.824475378E0
3.185995542E0,3.821253662E0,-8.980574799E0,1.184486847E0,9.831363708E0
3.195952542E0,3.817511444E0,-9.001381531E0,1.184935913E0,9.848976404E0
3.205909542E0,3.818259888E0,-8.988059235E0,1.221010895E0,9.841503187E0
3.215865542E0,3.815715179E0,-8.973539429E0,1.226549377E0,9.827945644E0
3.225822542E0,3.819457397E0,-8.957672424E0,1.232686615E0,9.815684712E0
3.235779542E0,3.805835724E0,-8.940158844E0,1.226998444E0,9.793689340E0
3.245736542E0,3.808081055E0,-8.944649506E0,1.226549377E0,9.798604976E0
3.255693542E0,3.801345062E0,-8.920549622E0,1.214274902E0,9.772455852E0
3.265650542E0,3.799848175E0,-8.888516235E0,1.201850739E0,9.741099128E0
3.275607542E0,3.772006073E0,-8.865613861E0,1.173709259E0,9.705912238E0
3.285564542E0,3.774850159E0,-8.887618103E0,1.166823578E0,9.726290481E0
3.295521542E0,3.778742065E0,-8.886570282E0,1.136137390E0,9.723210948E0
