"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.279198750E0,4.341571655E0,-8.812773743E0,5.390290833E-1,9.838941906E0
1.289155750E0,4.369713135E0,-8.827742615E0,5.272036743E-1,9.864145998E0
1.299112750E0,4.384382629E0,-8.813372498E0,5.391787720E-1,9.858451175E0
1.309069750E0,4.401447144E0,-8.778195648E0,5.273533630E-1,9.834000069E0
1.319026750E0,4.409081268E0,-8.769064636E0,5.337899780E-1,9.829619726E0
1.328984750E0,4.434079285E0,-8.772357788E0,5.373825073E-1,9.843988024E0
1.338941750E0,4.445305939E0,-8.765322418E0,5.483097839E-1,9.843386897E0
1.348898750E0,4.418361969E0,-8.723708954E0,5.689668274E-1,9.795342957E0
1.358855750E0,4.398153992E0,-8.722810822E0,5.779481506E-1,9.785970122E0
1.368812750E0,4.391268311E0,-8.756490784E0,5.996530151E-1,9.814221923E0
1.378769750E0,4.356241150E0,-8.827443237E0,5.935157776E-1,9.861686065E0
1.388727750E0,4.316124573E0,-8.878636780E0,5.929170227E-1,9.889927856E0
1.398684750E0,4.279301147E0,-8.903335419E0,5.924679565E-1,9.896101160E0
1.408641750E0,4.265978851E0,-8.905580750E0,6.262976074E-1,9.894452625E0
1.418598750E0,4.270768890E0,-8.901539154E0,6.643185425E-1,9.895361810E0
1.428555750E0,4.274660797E0,-8.885821838E0,6.918612671E-1,9.884797756E0
1.438512750E0,4.274062042E0,-8.863218842E0,7.098239136E-1,9.865500725E0
1.448470750E0,4.274960175E0,-8.844657440E0,7.277865601E-1,9.850529072E0
1.458427750E0,4.274211731E0,-8.811875610E0,7.466473389E-1,9.822195271E0
1.468384750E0,4.275558929E0,-8.770711212E0,7.493417358E-1,9.786076454E0
1.478341750E0,4.259392548E0,-8.720116425E0,7.491920471E-1,9.733660363E0
1.488298750E0,4.240980835E0,-8.727600861E0,7.737409973E-1,9.734249347E0
1.498255750E0,4.254452820E0,-8.752449188E0,7.848179626E-1,9.763281970E0
1.508212750E0,4.230053558E0,-8.772507477E0,7.726931763E-1,9.769713163E0
1.518170750E0,4.256548462E0,-8.765621796E0,7.689509583E-1,9.774743774E0
1.528127750E0,4.276756439E0,-8.756640472E0,7.475454712E-1,9.773854011E0
1.538084750E0,4.300107880E0,-8.745264130E0,7.342231750E-1,9.772904182E0
1.548041750E0,4.301305389E0,-8.725654907E0,7.117698669E-1,9.754224621E0
1.557998750E0,4.300856323E0,-8.714577942E0,6.686595154E-1,9.741064591E0
1.567955750E0,4.327800293E0,-8.708440704E0,6.544390869E-1,9.746542228E0
1.577913750E0,4.351301422E0,-8.706644440E0,6.471043396E-1,9.754907764E0
1.587870750E0,4.363875275E0,-8.708590393E0,6.176156616E-1,9.760348516E0
1.597827750E0,4.382885742E0,-8.739276581E0,6.095324707E-1,9.795722149E0
1.607784750E0,4.382736053E0,-8.747509460E0,6.069877625E-1,9.802843017E0
1.617741750E0,4.382137299E0,-8.770561523E0,6.017486572E-1,9.822829439E0
1.627698750E0,4.393962708E0,-8.747210083E0,5.821394348E-1,9.806093964E0
1.637656750E0,4.408033447E0,-8.732091522E0,5.691165161E-1,9.798166912E0
1.647613750E0,4.411775665E0,-8.744964752E0,5.438191223E-1,9.809888495E0
1.657570750E0,4.422702942E0,-8.771010590E0,5.438191223E-1,9.838021514E0
1.667527750E0,4.426145782E0,-8.793763275E0,5.349874878E-1,9.859373745E0
1.677484750E0,4.431235199E0,-8.822653198E0,5.526507568E-1,9.888401170E0
1.687441750E0,4.417463837E0,-8.832382965E0,5.764512634E-1,9.892283440E0
1.697399750E0,4.384083252E0,-8.834628296E0,6.018983459E-1,9.880947561E0
1.707356750E0,4.328249359E0,-8.822353821E0,6.141728210E-1,9.846058994E0
1.717313750E0,4.248614960E0,-8.799301758E0,6.228547668E-1,9.791138267E0
1.727270750E0,4.211492157E0,-8.799451447E0,6.412664795E-1,9.776412156E0
1.737227750E0,4.199367371E0,-8.802295532E0,6.486012268E-1,9.774240456E0
1.747184750E0,4.192332001E0,-8.809929657E0,6.753955078E-1,9.779911414E0
1.757142750E0,4.265679474E0,-8.821006622E0,6.994953918E-1,9.823210932E0
1.767099750E0,4.321962433E0,-8.828041992E0,7.072792053E-1,9.854639951E0
1.777056750E0,4.327650604E0,-8.834179230E0,7.044351196E-1,9.862429277E0
1.787013750E0,4.325105896E0,-8.840017090E0,7.095245361E-1,9.866907734E0
1.796970750E0,4.301604767E0,-8.842861176E0,6.984475708E-1,9.858388628E0
1.806927750E0,4.286935272E0,-8.833580475E0,6.935078430E-1,9.843318097E0
1.816884750E0,4.263134766E0,-8.807983704E0,7.075785828E-1,9.810991917E0
1.826842750E0,4.218078461E0,-8.791068878E0,7.110214233E-1,9.776534631E0
1.836799750E0,4.182901611E0,-8.782087555E0,6.982978821E-1,9.752402147E0
1.846756750E0,4.180656281E0,-8.788673859E0,6.911128235E-1,9.756859744E0
1.856713750E0,4.209695892E0,-8.808133392E0,6.894662476E-1,9.786731685E0
1.866670750E0,4.253404999E0,-8.829987946E0,7.017407227E-1,9.826117303E0
1.876627750E0,4.278403015E0,-8.797655182E0,6.990463257E-1,9.807758909E0
1.886585750E0,4.273163910E0,-8.766968994E0,7.026388550E-1,9.778209269E0
1.896542750E0,4.279750214E0,-8.752299500E0,7.102729797E-1,9.768495080E0
1.906499750E0,4.315525818E0,-8.761280823E0,7.012916565E-1,9.791609404E0
1.916456750E0,4.330943756E0,-8.756790161E0,6.999444580E-1,9.794302935E0
1.926413750E0,4.338727570E0,-8.736881561E0,6.973997498E-1,9.779776212E0
1.936370750E0,4.345912628E0,-8.749904480E0,7.015910339E-1,9.794897394E0
1.946328750E0,4.349355469E0,-8.777746582E0,7.000941467E-1,9.821194422E0
1.956285750E0,4.354594574E0,-8.800499268E0,7.105723572E-1,9.844602295E0
1.966242750E0,4.335883484E0,-8.828491058E0,7.246430969E-1,9.862415909E0
1.976199750E0,4.288132782E0,-8.798253937E0,7.580236816E-1,9.816921870E0
1.986156750E0,4.242926788E0,-8.760083313E0,7.940986633E-1,9.765862997E0
1.996113750E0,4.230951691E0,-8.770860901E0,8.527766418E-1,9.775284198E0
2.006071750E0,4.242627411E0,-8.823251953E0,8.818162537E-1,9.829916698E0
2.016028750E0,4.264182587E0,-8.839118958E0,8.737330627E-1,9.852750202E0
2.025985750E0,4.289330292E0,-8.825048218E0,8.589138794E-1,9.849749411E0
2.035942750E0,4.294719086E0,-8.805438995E0,8.234376526E-1,9.831501284E0
2.045899750E0,4.294419708E0,-8.805139618E0,7.658074951E-1,9.826443173E0
2.055856750E0,4.295617218E0,-8.793613586E0,7.203021240E-1,9.813195318E0
2.065814750E0,4.288132782E0,-8.783285065E0,6.878196716E-1,9.798330224E0
2.075771750E0,4.258195038E0,-8.801247711E0,6.599775696E-1,9.799477366E0
2.085728750E0,4.232598267E0,-8.781788177E0,6.511459351E-1,9.770295938E0
2.095685750E0,4.226461029E0,-8.773555298E0,6.462062073E-1,9.759909214E0
2.105642417E0,4.211492157E0,-8.778345337E0,6.466552734E-1,9.757775161E0
2.115599417E0,4.190386047E0,-8.804091797E0,6.613247681E-1,9.772856187E0
2.125557417E0,4.196822662E0,-8.816515961E0,6.923103333E-1,9.788951310E0
2.135514417E0,4.221820679E0,-8.826844482E0,6.966513062E-1,9.809295408E0
2.145471417E0,4.239633636E0,-8.829987946E0,7.307803345E-1,9.822281832E0
2.155428417E0,4.246669006E0,-8.849297791E0,7.467970276E-1,9.843880070E0
2.165385417E0,4.268373871E0,-8.857830048E0,7.870632935E-1,9.864057851E0
2.175342417E0,4.282294922E0,-8.860374756E0,8.246351624E-1,9.875439928E0
2.185300417E0,4.283043365E0,-8.838819580E0,8.619076538E-1,9.859618494E0
2.195257417E0,4.294868774E0,-8.792715454E0,8.833131409E-1,9.825374545E0
2.205214417E0,4.314477997E0,-8.774004364E0,9.041198730E-1,9.819129580E0
2.215171417E0,4.323159943E0,-8.755442963E0,9.017248535E-1,9.806151186E0
2.225128417E0,4.333937531E0,-8.745264130E0,9.069639587E-1,9.802308036E0
2.235085417E0,4.342020721E0,-8.744515686E0,8.897497559E-1,9.803639791E0
2.245043417E0,4.356091461E0,-8.750952301E0,8.646020508E-1,9.813370252E0
2.255000417E0,4.351301422E0,-8.762478333E0,8.366102600E-1,9.819102165E0
2.264957417E0,4.331392822E0,-8.750503235E0,8.150550842E-1,9.797784721E0
2.274914417E0,4.316124573E0,-8.746461639E0,8.071215820E-1,9.786775147E0
2.284871417E0,4.292922821E0,-8.746162262E0,7.927514648E-1,9.775121255E0
2.294828417E0,4.284989319E0,-8.741821289E0,7.924520874E-1,9.767730198E0
2.304786417E0,4.305047607E0,-8.728199615E0,7.662565613E-1,9.762277017E0
2.314743417E0,4.344415741E0,-8.689430237E0,7.554789734E-1,9.744274958E0
2.324700417E0,4.366719360E0,-8.676557007E0,7.508386230E-1,9.742414388E0
2.334657417E0,4.375700684E0,-8.663983154E0,7.432044983E-1,9.734665556E0
2.344614417E0,4.402345276E0,-8.672066345E0,7.436535645E-1,9.753891493E0
2.354571417E0,4.434678040E0,-8.716823273E0,7.213499451E-1,9.806616288E0
2.364528417E0,4.484225006E0,-8.768166504E0,7.153623962E-1,9.874247369E0
2.374486417E0,4.514611816E0,-8.819809113E0,7.229965210E-1,9.934459049E0
2.384443417E0,4.527335358E0,-8.834777985E0,7.632627869E-1,9.956537428E0
2.394400417E0,4.514611816E0,-8.835975494E0,8.544232178E-1,9.959227973E0
2.404357417E0,4.492008820E0,-8.803343353E0,9.380992126E-1,9.927589212E0
2.414314417E0,4.453538818E0,-8.769663391E0,9.683363342E-1,9.883252463E0
2.424271417E0,4.421056366E0,-8.745413818E0,9.975256348E-1,9.850028408E0
2.434229417E0,4.394860840E0,-8.741372223E0,9.928852844E-1,9.834236693E0
2.444186417E0,4.378844147E0,-8.726403351E0,9.792636108E-1,9.812407896E0
2.454143417E0,4.374952240E0,-8.731492767E0,9.626481628E-1,9.813555142E0
2.464100417E0,4.381538544E0,-8.729995880E0,9.222322083E-1,9.811280259E0
2.474057417E0,4.381239166E0,-8.731941833E0,8.684939575E-1,9.807973622E0
2.484014417E0,4.384532318E0,-8.723708954E0,8.072712708E-1,9.796882589E0
2.493972417E0,4.384682007E0,-8.714128876E0,7.574249268E-1,9.784435134E0
2.503929417E0,4.381538544E0,-8.717871094E0,7.373666382E-1,9.784828357E0
2.513886417E0,4.377347260E0,-8.732241211E0,7.207511902E-1,9.794523361E0
2.523843417E0,4.362827454E0,-8.737929382E0,7.473957825E-1,9.795114789E0
2.533800417E0,4.352199554E0,-8.747509460E0,7.491920471E-1,9.799074010E0
2.543757417E0,4.339326324E0,-8.753946075E0,7.762857056E-1,9.801221574E0
2.553715417E0,4.317471771E0,-8.763526154E0,7.993377686E-1,9.801984187E0
2.563672417E0,4.332740021E0,-8.783734131E0,8.092172241E-1,9.827586371E0
2.573629417E0,4.319417725E0,-8.809630280E0,8.047265625E-1,9.844518271E0
2.583586417E0,4.324656830E0,-8.810977478E0,8.104147339E-1,9.848489877E0
2.593543417E0,4.345613251E0,-8.801547089E0,8.229885864E-1,9.850324659E0
2.603500417E0,4.360582123E0,-8.795260162E0,8.357121277E-1,9.852395269E0
2.613458417E0,4.364324341E0,-8.785680084E0,8.134085083E-1,9.843634232E0
2.623415417E0,4.364623718E0,-8.775351563E0,8.006849670E-1,9.833505563E0
2.633372417E0,4.356091461E0,-8.753347321E0,7.897576904E-1,9.809196672E0
2.643329417E0,4.342320099E0,-8.727750549E0,7.833210754E-1,9.779722153E0
2.653286417E0,4.323758698E0,-8.721463623E0,7.903564453E-1,9.766446657E0
2.663243417E0,4.325255585E0,-8.726403351E0,7.792794800E-1,9.770630881E0
2.673201417E0,4.323609009E0,-8.747359772E0,7.788304138E-1,9.788589002E0
2.683158417E0,4.324357452E0,-8.757239227E0,7.467970276E-1,9.795254568E0
2.693115417E0,4.342619476E0,-8.764124908E0,7.274871826E-1,9.808030736E0
2.703072417E0,4.355492706E0,-8.738827515E0,7.125183105E-1,9.790051348E0
2.713029417E0,4.373155975E0,-8.727750549E0,6.933581543E-1,9.786667889E0
2.722986417E0,4.399950256E0,-8.735085297E0,6.768923950E-1,9.804053280E0
2.732944417E0,4.412823486E0,-8.723559265E0,6.691085815E-1,9.799040957E0
2.742901417E0,4.416865082E0,-8.755892029E0,6.559359741E-1,9.828763624E0
2.752858417E0,4.414470062E0,-8.777746582E0,6.529421997E-1,9.846964736E0
2.762815417E0,4.377946014E0,-8.758436737E0,6.596781921E-1,9.813857585E0
2.772772417E0,4.355492706E0,-8.766370239E0,6.695576477E-1,9.811619200E0
2.782729417E0,4.354145508E0,-8.793912964E0,6.706054688E-1,9.835710448E0
2.792687417E0,4.334985352E0,-8.812474365E0,6.735992432E-1,9.844061071E0
2.802644417E0,4.316423950E0,-8.811576233E0,6.815327454E-1,9.835643259E0
2.812601417E0,4.305047607E0,-8.781339111E0,7.008425903E-1,9.804923856E0
2.822558417E0,4.309987335E0,-8.743767242E0,7.186555481E-1,9.774759445E0
2.832515417E0,4.311484222E0,-8.731642456E0,7.165599060E-1,9.764421861E0
2.842472417E0,4.321812744E0,-8.726852417E0,7.174580383E-1,9.764771607E0
2.852430417E0,4.343367920E0,-8.728349304E0,7.063810730E-1,9.774860648E0
2.862387417E0,4.379442902E0,-8.748407593E0,6.894662476E-1,9.807625566E0
2.872344417E0,4.407584381E0,-8.779692535E0,6.777905273E-1,9.847294100E0
2.882301417E0,4.426744537E0,-8.784632263E0,6.691085815E-1,9.859692566E0
2.892258417E0,4.433630219E0,-8.763226776E0,6.593788147E-1,9.843068671E0
2.902215417E0,4.418361969E0,-8.752748566E0,6.530918884E-1,9.826446914E0
2.912173417E0,4.410278778E0,-8.746311951E0,6.432124329E-1,9.816427755E0
2.922130417E0,4.377496948E0,-8.718320160E0,6.393205261E-1,9.776518638E0
2.932087417E0,4.349654846E0,-8.726403351E0,6.316864014E-1,9.770805516E0
2.942044417E0,4.321363678E0,-8.751700745E0,6.249504089E-1,9.780440326E0
2.952001417E0,4.292922821E0,-8.788673859E0,6.209088135E-1,9.800790902E0
2.961958417E0,4.270170135E0,-8.816515961E0,6.245013428E-1,9.816073991E0
2.971915417E0,4.267326050E0,-8.831335144E0,6.276448059E-1,9.828351339E0
2.981873417E0,4.254003754E0,-8.824299774E0,6.303392029E-1,9.816422054E0
2.991830417E0,4.253255310E0,-8.810378723E0,6.337820435E-1,9.803807100E0
3.001787417E0,4.237687683E0,-8.812624054E0,6.408174133E-1,9.799540120E0
3.011744417E0,4.223018188E0,-8.804840240E0,6.712042236E-1,9.788238319E0
3.021701417E0,4.223018188E0,-8.790769501E0,6.837780762E-1,9.776454546E0
3.031658417E0,4.235292664E0,-8.785081329E0,6.985972595E-1,9.777698913E0
3.041616417E0,4.261937256E0,-8.788374481E0,7.146139526E-1,9.793380841E0
3.051573417E0,4.293222198E0,-8.784482574E0,7.256909180E-1,9.804362205E0
3.061530417E0,4.316723328E0,-8.778644714E0,7.155120850E-1,9.808703322E0
3.071487417E0,4.329297180E0,-8.779842224E0,7.068301392E-1,9.814685548E0
3.081444417E0,4.353397064E0,-8.770411835E0,6.816824341E-1,9.815135286E0
3.091401417E0,4.355642395E0,-8.768615570E0,6.613247681E-1,9.813133553E0
3.101359375E0,4.373904419E0,-8.763526154E0,6.418652344E-1,9.815417540E0
3.111316375E0,4.377197571E0,-8.758586426E0,6.167175293E-1,9.810863125E0
3.121273375E0,4.386927338E0,-8.762328644E0,5.923182678E-1,9.817045159E0
3.131230375E0,4.391867065E0,-8.793164520E0,5.628295898E-1,9.845050317E0
3.141187375E0,4.395758972E0,-8.793613586E0,5.507048035E-1,9.846502558E0
3.151144375E0,4.381388855E0,-8.777147827E0,5.489085388E-1,9.825283348E0
3.161102375E0,4.361330566E0,-8.740923157E0,5.519023132E-1,9.784147286E0
3.171059375E0,4.357887726E0,-8.734486542E0,5.608836365E-1,9.777373422E0
3.181016375E0,4.366270294E0,-8.737779694E0,5.769003296E-1,9.784984632E0
3.190973375E0,4.350253601E0,-8.741372223E0,6.110293579E-1,9.783130972E0
3.200930375E0,4.340224457E0,-8.746761017E0,6.433621216E-1,9.785565464E0
3.210887375E0,4.334985352E0,-8.752898254E0,6.887178040E-1,9.791815872E0
3.220845375E0,4.322710876E0,-8.754993896E0,7.279362488E-1,9.791099970E0
3.230802375E0,4.321064301E0,-8.766220551E0,7.946974182E-1,9.805598575E0
3.240759375E0,4.318818970E0,-8.774752808E0,8.545729065E-1,9.817269426E0
3.250716375E0,4.318519592E0,-8.779243469E0,8.768765259E-1,9.823117621E0
3.260673375E0,4.342769165E0,-8.806187439E0,8.740324402E-1,9.857611979E0
3.270630375E0,4.373006287E0,-8.830736389E0,8.443940735E-1,9.890302852E0
